"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","39"
"Male","27"
"Bote",""
"Female","68"
"Male","64"
"Brahman - Hill",""
"Female","29305"
"Male","22892"
"Chhantyal/Chhantel",""
"Female","59"
"Male","54"
"Chhetri",""
"Female","14306"
"Male","10848"
"Damai/Dholi",""
"Female","6055"
"Male","4942"
"Gharti/Bhujel",""
"Female","404"
"Male","313"
"Gurung",""
"Female","2945"
"Male","2443"
"Hajam/Thakur",""
"Female","0"
"Male","11"
"Halwai",""
"Female","6"
"Male","6"
"Kami",""
"Female","7477"
"Male","5989"
"Kumal",""
"Female","251"
"Male","233"
"Limbu",""
"Female","26"
"Male","24"
"Magar",""
"Female","8841"
"Male","7112"
"Majhi",""
"Female","156"
"Male","129"
"Musalman",""
"Female","281"
"Male","327"
"Newar",""
"Female","1899"
"Male","1564"
"Others",""
"Female","154"
"Male","145"
"Rai",""
"Female","104"
"Male","96"
"Sanyasi/Dasnami",""
"Female","1161"
"Male","922"
"Sarki",""
"Female","5437"
"Male","4319"
"Tamang",""
"Female","140"
"Male","171"
"Teli",""
"Female","6"
"Male","28"
"Terai Others",""
"Female","8"
"Male","4"
"Thakali",""
"Female","47"
"Male","39"
"Thakuri",""
"Female","2006"
"Male","1639"
"Tharu",""
"Female","44"
"Male","60"
"Undefined Others",""
"Female","4"
"Male","7"
"Yadav",""
"Female","8"
"Male","22"
