"Population by Single Year of Age","Number"
"0",""
"Female","323"
"Male","335"
"1",""
"Female","267"
"Male","279"
"10",""
"Female","460"
"Male","462"
"11",""
"Female","296"
"Male","309"
"12",""
"Female","455"
"Male","469"
"13",""
"Female","389"
"Male","399"
"14",""
"Female","406"
"Male","411"
"15",""
"Female","380"
"Male","330"
"16",""
"Female","415"
"Male","401"
"17",""
"Female","315"
"Male","299"
"18",""
"Female","472"
"Male","380"
"19",""
"Female","230"
"Male","196"
"2",""
"Female","333"
"Male","317"
"20",""
"Female","414"
"Male","319"
"21",""
"Female","215"
"Male","136"
"22",""
"Female","407"
"Male","275"
"23",""
"Female","235"
"Male","192"
"24",""
"Female","271"
"Male","185"
"25",""
"Female","542"
"Male","350"
"26",""
"Female","277"
"Male","200"
"27",""
"Female","203"
"Male","172"
"28",""
"Female","337"
"Male","279"
"29",""
"Female","113"
"Male","109"
"3",""
"Female","349"
"Male","362"
"30",""
"Female","518"
"Male","425"
"31",""
"Female","103"
"Male","114"
"32",""
"Female","315"
"Male","233"
"33",""
"Female","117"
"Male","121"
"34",""
"Female","159"
"Male","137"
"35",""
"Female","662"
"Male","449"
"36",""
"Female","177"
"Male","178"
"37",""
"Female","104"
"Male","116"
"38",""
"Female","198"
"Male","187"
"39",""
"Female","70"
"Male","105"
"4",""
"Female","357"
"Male","390"
"40",""
"Female","502"
"Male","484"
"41",""
"Female","105"
"Male","94"
"42",""
"Female","165"
"Male","170"
"43",""
"Female","90"
"Male","96"
"44",""
"Female","86"
"Male","105"
"45",""
"Female","435"
"Male","412"
"46",""
"Female","95"
"Male","119"
"47",""
"Female","69"
"Male","90"
"48",""
"Female","141"
"Male","155"
"49",""
"Female","64"
"Male","59"
"5",""
"Female","381"
"Male","411"
"50",""
"Female","381"
"Male","359"
"51",""
"Female","58"
"Male","70"
"52",""
"Female","92"
"Male","130"
"53",""
"Female","65"
"Male","70"
"54",""
"Female","53"
"Male","69"
"55",""
"Female","293"
"Male","269"
"56",""
"Female","81"
"Male","92"
"57",""
"Female","56"
"Male","64"
"58",""
"Female","94"
"Male","96"
"59",""
"Female","43"
"Male","56"
"6",""
"Female","376"
"Male","400"
"60",""
"Female","295"
"Male","270"
"61",""
"Female","46"
"Male","76"
"62",""
"Female","79"
"Male","92"
"63",""
"Female","59"
"Male","38"
"64",""
"Female","52"
"Male","47"
"65",""
"Female","220"
"Male","161"
"66",""
"Female","26"
"Male","43"
"67",""
"Female","32"
"Male","42"
"68",""
"Female","43"
"Male","88"
"69",""
"Female","20"
"Male","42"
"7",""
"Female","357"
"Male","362"
"70",""
"Female","168"
"Male","156"
"71",""
"Female","20"
"Male","25"
"72",""
"Female","35"
"Male","39"
"73",""
"Female","16"
"Male","21"
"74",""
"Female","16"
"Male","13"
"75",""
"Female","71"
"Male","61"
"76",""
"Female","15"
"Male","14"
"77",""
"Female","12"
"Male","13"
"78",""
"Female","19"
"Male","26"
"79",""
"Female","12"
"Male","11"
"8",""
"Female","413"
"Male","435"
"80",""
"Female","38"
"Male","38"
"81",""
"Female","6"
"Male","13"
"82",""
"Female","9"
"Male","8"
"83",""
"Female","5"
"Male","6"
"84",""
"Female","5"
"Male","9"
"85",""
"Female","49"
"Male","33"
"9",""
"Female","349"
"Male","316"
