"Population by Caste/Ethinicity","Number"
"Brahman - Hill",""
"Female","2300"
"Male","2103"
"Chepang /Praja",""
"Female","1763"
"Male","1839"
"Chhetri",""
"Female","2626"
"Male","2375"
"Dalit Others",""
"Female","12"
"Male","6"
"Damai/Dholi",""
"Female","276"
"Male","263"
"Danuwar",""
"Female","15"
"Male","13"
"Gharti/Bhujel",""
"Female","24"
"Male","24"
"Gurung",""
"Female","110"
"Male","105"
"Kami",""
"Female","965"
"Male","805"
"Kanu",""
"Female","7"
"Male","5"
"Kathabaniyan",""
"Female","6"
"Male","5"
"Limbu",""
"Female","29"
"Male","30"
"Magar",""
"Female","580"
"Male","480"
"Majhi",""
"Female","98"
"Male","99"
"Musalman",""
"Female","60"
"Male","58"
"Newar",""
"Female","416"
"Male","382"
"Others",""
"Female","59"
"Male","33"
"Pahari",""
"Female","16"
"Male","14"
"Rai",""
"Female","741"
"Male","660"
"Rajput",""
"Female","3"
"Male","8"
"Sanyasi/Dasnami",""
"Female","309"
"Male","323"
"Sarki",""
"Female","59"
"Male","47"
"Tamang",""
"Female","9252"
"Male","8714"
"Teli",""
"Female","11"
"Male","14"
"Thakuri",""
"Female","124"
"Male","93"
"Tharu",""
"Female","12"
"Male","12"
"Undefined Others",""
"Female","6"
"Male","10"
