"Population by Mother tongue","Number"
"Bhojpuri",""
"Female","48"
"Male","118"
"","166"
"Chamling",""
"Female","18"
"Male","16"
"","34"
"Doteli",""
"Female","9"
"Male","6"
"","15"
"Dumi",""
"Female","4"
"Male","11"
"","15"
"Gurung",""
"Female","74"
"Male","86"
"","160"
"Hindi",""
"Female","16"
"Male","31"
"","47"
"Limbu",""
"Female","70"
"Male","66"
"","136"
"Magar",""
"Female","189"
"Male","209"
"","398"
"Maithili",""
"Female","141"
"Male","272"
"","413"
"Majhi",""
"Female","28"
"Male","23"
"","51"
"Nepali",""
"Female","24190"
"Male","23978"
"","48168"
"Newar",""
"Female","2210"
"Male","2227"
"","4437"
"Not Reported",""
"Female","27"
"Male","40"
"","67"
"Others",""
"Female","64"
"Male","64"
"","128"
"Rai",""
"Female","261"
"Male","287"
"","548"
"Sherpa",""
"Female","126"
"Male","130"
"","256"
"Sunuwar",""
"Female","51"
"Male","46"
"","97"
"Tamang",""
"Female","2407"
"Male","2501"
"","4908"
"Thami",""
"Female","6"
"Male","5"
"","11"
"Tharu",""
"Female","51"
"Male","99"
"","150"
"Urdu",""
"Female","14"
"Male","18"
"","32"
