"Population by Caste Ethinicity","Number"
"Badi",""
"Female","7"
"Male","7"
"","14"
"Brahman - Hill",""
"Female","9836"
"Male","9870"
"","19706"
"Brahman - Tarai",""
"Female","13"
"Male","40"
"","53"
"Chamar/ Harijan/ Ram",""
"Female","6"
"Male","7"
"","13"
"Chepang /Praja",""
"Female","9"
"Male","19"
"","28"
"Chhetri",""
"Female","9737"
"Male","9513"
"","19250"
"Dalit Others",""
"Female","193"
"Male","202"
"","395"
"Damai/Dholi",""
"Female","299"
"Male","296"
"","595"
"Danuwar",""
"Female","9"
"Male","9"
"","18"
"Dhanuk",""
"Female","9"
"Male","25"
"","34"
"Dhimal",""
"Female","10"
"Male","9"
"","19"
"Gharti/Bhujel",""
"Female","165"
"Male","159"
"","324"
"Gurung",""
"Female","227"
"Male","227"
"","454"
"Hajam/Thakur",""
"Female","17"
"Male","44"
"","61"
"Halwai",""
"Female","8"
"Male","12"
"","20"
"Kalwar",""
"Female","4"
"Male","8"
"","12"
"Kami",""
"Female","458"
"Male","469"
"","927"
"Kanu",""
"Female","4"
"Male","7"
"","11"
"Kathabaniyan",""
"Female","6"
"Male","7"
"","13"
"Kayastha",""
"Female","15"
"Male","26"
"","41"
"Koiri/Kushwaha",""
"Female","9"
"Male","25"
"","34"
"Limbu",""
"Female","137"
"Male","140"
"","277"
"Magar",""
"Female","729"
"Male","744"
"","1473"
"Majhi",""
"Female","56"
"Male","63"
"","119"
"Musalman",""
"Female","45"
"Male","52"
"","97"
"Newar",""
"Female","3204"
"Male","3251"
"","6455"
"Others",""
"Female","67"
"Male","86"
"","153"
"Rai",""
"Female","655"
"Male","626"
"","1281"
"Rajput",""
"Female","10"
"Male","9"
"","19"
"Sanyasi/Dasnami",""
"Female","96"
"Male","111"
"","207"
"Sarki",""
"Female","520"
"Male","488"
"","1008"
"Sherpa",""
"Female","136"
"Male","144"
"","280"
"Sunuwar",""
"Female","64"
"Male","66"
"","130"
"Tamang",""
"Female","2887"
"Male","2976"
"","5863"
"Tatma/Tatwa",""
"Female","7"
"Male","7"
"","14"
"Teli",""
"Female","21"
"Male","39"
"","60"
"Terai Others",""
"Female","31"
"Male","48"
"","79"
"Thakali",""
"Female","13"
"Male","8"
"","21"
"Thakuri",""
"Female","96"
"Male","104"
"","200"
"Thami",""
"Female","10"
"Male","12"
"","22"
"Tharu",""
"Female","161"
"Male","229"
"","390"
"Yadav",""
"Female","18"
"Male","49"
"","67"
