"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","55"
"Male","62"
"Bantar/Sardar",""
"Female","87"
"Male","71"
"Baraee",""
"Female","419"
"Male","424"
"Bin",""
"Female","452"
"Male","440"
"Brahman - Hill",""
"Female","505"
"Male","482"
"Brahman - Tarai",""
"Female","300"
"Male","347"
"Chamar/ Harijan/ Ram",""
"Female","1081"
"Male","1104"
"Chhetri",""
"Female","356"
"Male","340"
"Dalit Others",""
"Female","7"
"Male","9"
"Damai/Dholi",""
"Female","12"
"Male","15"
"Danuwar",""
"Female","497"
"Male","514"
"Dhankar/ Dharikar",""
"Female","22"
"Male","15"
"Dhanuk",""
"Female","621"
"Male","623"
"Dhimal",""
"Female","5"
"Male","7"
"Dhobi",""
"Female","72"
"Male","66"
"Dhunia",""
"Female","25"
"Male","32"
"Dom",""
"Female","14"
"Male","15"
"Dusadh/ Pasawan/ Pasi",""
"Female","231"
"Male","262"
"Gaderi/Bhedihar",""
"Female","28"
"Male","29"
"Gharti/Bhujel",""
"Female","8"
"Male","9"
"Gurung",""
"Female","7"
"Male","5"
"Hajam/Thakur",""
"Female","286"
"Male","276"
"Halkhor",""
"Female","17"
"Male","22"
"Halwai",""
"Female","302"
"Male","336"
"Jhangad/ Dhagar",""
"Female","81"
"Male","79"
"Kalwar",""
"Female","337"
"Male","367"
"Kami",""
"Female","55"
"Male","56"
"Kanu",""
"Female","15"
"Male","23"
"Kathabaniyan",""
"Female","379"
"Male","374"
"Kayastha",""
"Female","114"
"Male","112"
"Kewat",""
"Female","107"
"Male","114"
"Khatwe",""
"Female","325"
"Male","363"
"Koiri/Kushwaha",""
"Female","2314"
"Male","2462"
"Kumhar",""
"Female","166"
"Male","202"
"Kurmi",""
"Female","501"
"Male","494"
"Lohar",""
"Female","147"
"Male","146"
"Magar",""
"Female","76"
"Male","68"
"Mali",""
"Female","45"
"Male","40"
"Mallaha",""
"Female","85"
"Male","85"
"Musahar",""
"Female","870"
"Male","982"
"Musalman",""
"Female","2127"
"Male","2042"
"Natuwa",""
"Female","11"
"Male","14"
"Newar",""
"Female","302"
"Male","257"
"Nuniya",""
"Female","73"
"Male","74"
"Others",""
"Female","36"
"Male","19"
"Rai",""
"Female","66"
"Male","53"
"Rajput",""
"Female","106"
"Male","103"
"Sanyasi/Dasnami",""
"Female","103"
"Male","92"
"Sarki",""
"Female","11"
"Male","7"
"Sonar",""
"Female","152"
"Male","152"
"Sudhi",""
"Female","938"
"Male","966"
"Sunuwar",""
"Female","25"
"Male","25"
"Tamang",""
"Female","181"
"Male","173"
"Tatma/Tatwa",""
"Female","569"
"Male","551"
"Teli",""
"Female","889"
"Male","868"
"Terai Others",""
"Female","37"
"Male","47"
"Tharu",""
"Female","462"
"Male","458"
"Undefined Others",""
"Female","5"
"Male","6"
"Yadav",""
"Female","3533"
"Male","3762"
