"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","10"
"Male","10"
"","20"
"Badi",""
"Female","12"
"Male","13"
"","25"
"Bangali",""
"Female","63"
"Male","67"
"","130"
"Bantaba",""
"Female","9"
"Male","6"
"","15"
"Brahman - Hill",""
"Female","8066"
"Male","6736"
"","14802"
"Brahman - Tarai",""
"Female","65"
"Male","57"
"","122"
"Chamar/ Harijan/ Ram",""
"Female","11"
"Male","9"
"","20"
"Chamling",""
"Female","6"
"Male","6"
"","12"
"Chhetri",""
"Female","5979"
"Male","4988"
"","10967"
"Dalit Others",""
"Female","10"
"Male","10"
"","20"
"Damai/Dholi",""
"Female","644"
"Male","517"
"","1161"
"Danuwar",""
"Female","10"
"Male","7"
"","17"
"Dev",""
"Female","5"
"Male","8"
"","13"
"Dhanuk",""
"Female","45"
"Male","42"
"","87"
"Dhimal",""
"Female","12"
"Male","8"
"","20"
"Dom",""
"Female","13"
"Male","20"
"","33"
"Dusadh/ Pasawan/ Pasi",""
"Female","46"
"Male","58"
"","104"
"Gangai",""
"Female","36"
"Male","33"
"","69"
"Gharti/Bhujel",""
"Female","187"
"Male","161"
"","348"
"Gurung",""
"Female","337"
"Male","264"
"","601"
"Hajam/Thakur",""
"Female","131"
"Male","120"
"","251"
"Halwai",""
"Female","54"
"Male","54"
"","108"
"Kalwar",""
"Female","25"
"Male","29"
"","54"
"Kami",""
"Female","1017"
"Male","878"
"","1895"
"Kathabaniyan",""
"Female","39"
"Male","53"
"","92"
"Kayastha",""
"Female","34"
"Male","23"
"","57"
"Khaling",""
"Female","51"
"Male","47"
"","98"
"Khawas",""
"Female","30"
"Male","21"
"","51"
"Koiri/Kushwaha",""
"Female","26"
"Male","29"
"","55"
"Kulung",""
"Female","117"
"Male","87"
"","204"
"Kumal",""
"Female","51"
"Male","60"
"","111"
"Kurmi",""
"Female","32"
"Male","24"
"","56"
"Limbu",""
"Female","5444"
"Male","4355"
"","9799"
"Lohar",""
"Female","19"
"Male","26"
"","45"
"Magar",""
"Female","610"
"Male","548"
"","1158"
"Majhi",""
"Female","699"
"Male","596"
"","1295"
"Mallaha",""
"Female","48"
"Male","67"
"","115"
"Marwadi",""
"Female","44"
"Male","48"
"","92"
"Meche",""
"Female","8"
"Male","12"
"","20"
"Munda",""
"Female","17"
"Male","14"
"","31"
"Musahar",""
"Female","120"
"Male","112"
"","232"
"Musalman",""
"Female","126"
"Male","138"
"","264"
"Newar",""
"Female","996"
"Male","875"
"","1871"
"Nuniya",""
"Female","9"
"Male","17"
"","26"
"Others",""
"Female","60"
"Male","46"
"","106"
"Pattharkatta/ Kushwadiya",""
"Female","9"
"Male","9"
"","18"
"Punjabi/Sikh",""
"Female","12"
"Male","6"
"","18"
"Rai",""
"Female","1853"
"Male","1609"
"","3462"
"Rajbansi",""
"Female","1957"
"Male","1686"
"","3643"
"Rajput",""
"Female","6"
"Male","10"
"","16"
"Sanyasi/Dasnami",""
"Female","267"
"Male","211"
"","478"
"Sarki",""
"Female","152"
"Male","141"
"","293"
"Satar/ Santhal",""
"Female","875"
"Male","845"
"","1720"
"Sherpa",""
"Female","40"
"Male","40"
"","80"
"Sonar",""
"Female","10"
"Male","6"
"","16"
"Sudhi",""
"Female","65"
"Male","56"
"","121"
"Sunuwar",""
"Female","140"
"Male","129"
"","269"
"Tajpuriya",""
"Female","1881"
"Male","1709"
"","3590"
"Tamang",""
"Female","1128"
"Male","964"
"","2092"
"Tatma/Tatwa",""
"Female","36"
"Male","40"
"","76"
"Teli",""
"Female","359"
"Male","368"
"","727"
"Terai Others",""
"Female","41"
"Male","32"
"","73"
"Thakuri",""
"Female","27"
"Male","14"
"","41"
"Tharu",""
"Female","429"
"Male","323"
"","752"
"Undefined Others",""
"Female","123"
"Male","109"
"","232"
"Yadav",""
"Female","74"
"Male","89"
"","163"
"Yakkha",""
"Female","24"
"Male","20"
"","44"
