"Population by Single Year of Age","Number"
"0",""
"Female","345"
"Male","342"
"1",""
"Female","329"
"Male","347"
"10",""
"Female","436"
"Male","417"
"11",""
"Female","356"
"Male","374"
"12",""
"Female","453"
"Male","462"
"13",""
"Female","347"
"Male","322"
"14",""
"Female","354"
"Male","310"
"15",""
"Female","353"
"Male","290"
"16",""
"Female","350"
"Male","233"
"17",""
"Female","296"
"Male","211"
"18",""
"Female","284"
"Male","195"
"19",""
"Female","227"
"Male","127"
"2",""
"Female","357"
"Male","378"
"20",""
"Female","271"
"Male","159"
"21",""
"Female","220"
"Male","113"
"22",""
"Female","267"
"Male","133"
"23",""
"Female","186"
"Male","94"
"24",""
"Female","196"
"Male","86"
"25",""
"Female","262"
"Male","113"
"26",""
"Female","174"
"Male","71"
"27",""
"Female","211"
"Male","98"
"28",""
"Female","206"
"Male","126"
"29",""
"Female","119"
"Male","72"
"3",""
"Female","388"
"Male","380"
"30",""
"Female","269"
"Male","115"
"31",""
"Female","113"
"Male","58"
"32",""
"Female","175"
"Male","107"
"33",""
"Female","118"
"Male","66"
"34",""
"Female","117"
"Male","76"
"35",""
"Female","204"
"Male","117"
"36",""
"Female","140"
"Male","87"
"37",""
"Female","113"
"Male","78"
"38",""
"Female","147"
"Male","74"
"39",""
"Female","110"
"Male","62"
"4",""
"Female","453"
"Male","434"
"40",""
"Female","225"
"Male","148"
"41",""
"Female","94"
"Male","68"
"42",""
"Female","112"
"Male","101"
"43",""
"Female","89"
"Male","79"
"44",""
"Female","90"
"Male","51"
"45",""
"Female","150"
"Male","105"
"46",""
"Female","64"
"Male","71"
"47",""
"Female","90"
"Male","61"
"48",""
"Female","114"
"Male","87"
"49",""
"Female","76"
"Male","70"
"5",""
"Female","453"
"Male","416"
"50",""
"Female","161"
"Male","103"
"51",""
"Female","72"
"Male","65"
"52",""
"Female","81"
"Male","106"
"53",""
"Female","67"
"Male","56"
"54",""
"Female","70"
"Male","44"
"55",""
"Female","113"
"Male","82"
"56",""
"Female","88"
"Male","81"
"57",""
"Female","56"
"Male","73"
"58",""
"Female","76"
"Male","76"
"59",""
"Female","83"
"Male","56"
"6",""
"Female","397"
"Male","408"
"60",""
"Female","136"
"Male","104"
"61",""
"Female","73"
"Male","65"
"62",""
"Female","79"
"Male","47"
"63",""
"Female","53"
"Male","47"
"64",""
"Female","44"
"Male","42"
"65",""
"Female","104"
"Male","80"
"66",""
"Female","47"
"Male","41"
"67",""
"Female","59"
"Male","48"
"68",""
"Female","73"
"Male","72"
"69",""
"Female","31"
"Male","35"
"7",""
"Female","398"
"Male","430"
"70",""
"Female","84"
"Male","56"
"71",""
"Female","17"
"Male","40"
"72",""
"Female","39"
"Male","52"
"73",""
"Female","16"
"Male","37"
"74",""
"Female","18"
"Male","19"
"75",""
"Female","36"
"Male","29"
"76",""
"Female","14"
"Male","22"
"77",""
"Female","20"
"Male","16"
"78",""
"Female","19"
"Male","25"
"79",""
"Female","20"
"Male","18"
"8",""
"Female","419"
"Male","448"
"80",""
"Female","20"
"Male","24"
"81",""
"Female","10"
"Male","13"
"82",""
"Female","8"
"Male","17"
"83",""
"Female","14"
"Male","13"
"84",""
"Female","8"
"Male","9"
"85",""
"Female","30"
"Male","25"
"9",""
"Female","370"
"Male","387"
