"Population by Caste/Ethinicity","Number"
"Baraee",""
"Female","110"
"Male","109"
"Bin",""
"Female","7"
"Male","5"
"Brahman - Hill",""
"Female","638"
"Male","672"
"Brahman - Tarai",""
"Female","1514"
"Male","1661"
"Chamar/ Harijan/ Ram",""
"Female","466"
"Male","510"
"Chhetri",""
"Female","41"
"Male","54"
"Dhanuk",""
"Female","70"
"Male","82"
"Dhobi",""
"Female","308"
"Male","322"
"Dom",""
"Female","30"
"Male","22"
"Dusadh/ Pasawan/ Pasi",""
"Female","378"
"Male","433"
"Hajam/Thakur",""
"Female","168"
"Male","180"
"Halkhor",""
"Female","55"
"Male","50"
"Kahar",""
"Female","9"
"Male","9"
"Kalwar",""
"Female","530"
"Male","602"
"Kanu",""
"Female","456"
"Male","527"
"Kathabaniyan",""
"Female","205"
"Male","222"
"Kayastha",""
"Female","87"
"Male","99"
"Kewat",""
"Female","21"
"Male","18"
"Koiri/Kushwaha",""
"Female","124"
"Male","144"
"Kumal",""
"Female","7"
"Male","9"
"Kumhar",""
"Female","249"
"Male","271"
"Kurmi",""
"Female","118"
"Male","169"
"Lohar",""
"Female","161"
"Male","188"
"Mali",""
"Female","101"
"Male","110"
"Mallaha",""
"Female","363"
"Male","382"
"Musahar",""
"Female","50"
"Male","62"
"Musalman",""
"Female","841"
"Male","868"
"Nuniya",""
"Female","295"
"Male","337"
"Others",""
"Female","18"
"Male","5"
"Rajput",""
"Female","115"
"Male","145"
"Sanyasi/Dasnami",""
"Female","37"
"Male","43"
"Sonar",""
"Female","489"
"Male","557"
"Sudhi",""
"Female","699"
"Male","806"
"Tatma/Tatwa",""
"Female","734"
"Male","759"
"Teli",""
"Female","483"
"Male","530"
"Terai Others",""
"Female","16"
"Male","17"
"Yadav",""
"Female","814"
"Male","913"
