"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","314"
"Male","339"
"","653"
"Badi",""
"Female","30"
"Male","24"
"","54"
"Bangali",""
"Female","36"
"Male","43"
"","79"
"Baraee",""
"Female","122"
"Male","146"
"","268"
"Brahman - Hill",""
"Female","3158"
"Male","2718"
"","5876"
"Brahman - Tarai",""
"Female","85"
"Male","64"
"","149"
"Chamar/ Harijan/ Ram",""
"Female","405"
"Male","489"
"","894"
"Chhetri",""
"Female","2548"
"Male","2275"
"","4823"
"Dalit Others",""
"Female","50"
"Male","48"
"","98"
"Damai/Dholi",""
"Female","270"
"Male","244"
"","514"
"Dhandi",""
"Female","45"
"Male","56"
"","101"
"Dhobi",""
"Female","356"
"Male","388"
"","744"
"Dhunia",""
"Female","73"
"Male","75"
"","148"
"Dusadh/ Pasawan/ Pasi",""
"Female","969"
"Male","1080"
"","2049"
"Gaderi/Bhedihar",""
"Female","170"
"Male","178"
"","348"
"Gharti/Bhujel",""
"Female","13"
"Male","10"
"","23"
"Gurung",""
"Female","64"
"Male","70"
"","134"
"Hajam/Thakur",""
"Female","233"
"Male","274"
"","507"
"Halwai",""
"Female","184"
"Male","181"
"","365"
"Jhangad/ Dhagar",""
"Female","6"
"Male","11"
"","17"
"Kahar",""
"Female","479"
"Male","467"
"","946"
"Kalwar",""
"Female","125"
"Male","156"
"","281"
"Kami",""
"Female","1572"
"Male","1385"
"","2957"
"Kathabaniyan",""
"Female","271"
"Male","279"
"","550"
"Kayastha",""
"Female","66"
"Male","48"
"","114"
"Kewat",""
"Female","379"
"Male","458"
"","837"
"Koiri/Kushwaha",""
"Female","98"
"Male","117"
"","215"
"Kori",""
"Female","458"
"Male","517"
"","975"
"Kumal",""
"Female","102"
"Male","81"
"","183"
"Kumhar",""
"Female","14"
"Male","20"
"","34"
"Kurmi",""
"Female","2351"
"Male","2453"
"","4804"
"Lohar",""
"Female","93"
"Male","118"
"","211"
"Magar",""
"Female","2498"
"Male","2195"
"","4693"
"Marwadi",""
"Female","45"
"Male","38"
"","83"
"Musalman",""
"Female","5554"
"Male","5694"
"","11248"
"Natuwa",""
"Female","13"
"Male","9"
"","22"
"Newar",""
"Female","45"
"Male","44"
"","89"
"Others",""
"Female","35"
"Male","24"
"","59"
"Pattharkatta/ Kushwadiya",""
"Female","8"
"Male","18"
"","26"
"Rai",""
"Female","29"
"Male","17"
"","46"
"Sanyasi/Dasnami",""
"Female","431"
"Male","420"
"","851"
"Sarki",""
"Female","137"
"Male","127"
"","264"
"Sherpa",""
"Female","64"
"Male","70"
"","134"
"Sonar",""
"Female","23"
"Male","24"
"","47"
"Sudhi",""
"Female","15"
"Male","18"
"","33"
"Sunuwar",""
"Female","9"
"Male","7"
"","16"
"Tamang",""
"Female","32"
"Male","30"
"","62"
"Teli",""
"Female","435"
"Male","447"
"","882"
"Terai Others",""
"Female","305"
"Male","312"
"","617"
"Thakuri",""
"Female","234"
"Male","170"
"","404"
"Tharu",""
"Female","6258"
"Male","6182"
"","12440"
"Yadav",""
"Female","2287"
"Male","2467"
"","4754"
"Yakkha",""
"Female","24"
"Male","36"
"","60"
