"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","61"
"Male","54"
"Brahman - Hill",""
"Female","2060"
"Male","1865"
"Chhetri",""
"Female","2155"
"Male","1772"
"Damai/Dholi",""
"Female","396"
"Male","351"
"Gurung",""
"Female","164"
"Male","145"
"Halwai",""
"Female","114"
"Male","140"
"Kami",""
"Female","516"
"Male","420"
"Kathabaniyan",""
"Female","12"
"Male","8"
"Kumal",""
"Female","823"
"Male","803"
"Magar",""
"Female","2942"
"Male","2526"
"Musalman",""
"Female","317"
"Male","297"
"Newar",""
"Female","117"
"Male","99"
"Others",""
"Female","47"
"Male","50"
"Rai",""
"Female","9"
"Male","10"
"Sanyasi/Dasnami",""
"Female","502"
"Male","358"
"Sarki",""
"Female","170"
"Male","157"
"Tamang",""
"Female","24"
"Male","14"
"Teli",""
"Female","6"
"Male","6"
"Terai Others",""
"Female","29"
"Male","35"
"Thakuri",""
"Female","355"
"Male","276"
"Tharu",""
"Female","10482"
"Male","10077"
