"Population by Single Year of Age","Number"
"0",""
"Female","333"
"Male","419"
"1",""
"Female","264"
"Male","301"
"10",""
"Female","591"
"Male","586"
"11",""
"Female","504"
"Male","487"
"12",""
"Female","632"
"Male","632"
"13",""
"Female","531"
"Male","531"
"14",""
"Female","600"
"Male","571"
"15",""
"Female","519"
"Male","479"
"16",""
"Female","585"
"Male","503"
"17",""
"Female","458"
"Male","419"
"18",""
"Female","600"
"Male","533"
"19",""
"Female","362"
"Male","301"
"2",""
"Female","372"
"Male","392"
"20",""
"Female","595"
"Male","436"
"21",""
"Female","327"
"Male","243"
"22",""
"Female","464"
"Male","384"
"23",""
"Female","366"
"Male","247"
"24",""
"Female","379"
"Male","244"
"25",""
"Female","516"
"Male","402"
"26",""
"Female","333"
"Male","229"
"27",""
"Female","380"
"Male","275"
"28",""
"Female","429"
"Male","314"
"29",""
"Female","221"
"Male","181"
"3",""
"Female","415"
"Male","415"
"30",""
"Female","543"
"Male","409"
"31",""
"Female","181"
"Male","159"
"32",""
"Female","354"
"Male","255"
"33",""
"Female","222"
"Male","172"
"34",""
"Female","233"
"Male","205"
"35",""
"Female","499"
"Male","455"
"36",""
"Female","237"
"Male","204"
"37",""
"Female","173"
"Male","133"
"38",""
"Female","297"
"Male","228"
"39",""
"Female","126"
"Male","125"
"4",""
"Female","434"
"Male","442"
"40",""
"Female","491"
"Male","427"
"41",""
"Female","135"
"Male","121"
"42",""
"Female","203"
"Male","205"
"43",""
"Female","159"
"Male","117"
"44",""
"Female","138"
"Male","133"
"45",""
"Female","355"
"Male","396"
"46",""
"Female","129"
"Male","161"
"47",""
"Female","97"
"Male","98"
"48",""
"Female","205"
"Male","159"
"49",""
"Female","121"
"Male","80"
"5",""
"Female","460"
"Male","513"
"50",""
"Female","311"
"Male","345"
"51",""
"Female","83"
"Male","100"
"52",""
"Female","121"
"Male","151"
"53",""
"Female","86"
"Male","89"
"54",""
"Female","116"
"Male","66"
"55",""
"Female","222"
"Male","254"
"56",""
"Female","124"
"Male","108"
"57",""
"Female","75"
"Male","87"
"58",""
"Female","128"
"Male","116"
"59",""
"Female","62"
"Male","57"
"6",""
"Female","480"
"Male","495"
"60",""
"Female","276"
"Male","240"
"61",""
"Female","73"
"Male","92"
"62",""
"Female","86"
"Male","93"
"63",""
"Female","73"
"Male","51"
"64",""
"Female","63"
"Male","71"
"65",""
"Female","194"
"Male","190"
"66",""
"Female","50"
"Male","60"
"67",""
"Female","45"
"Male","52"
"68",""
"Female","83"
"Male","86"
"69",""
"Female","25"
"Male","48"
"7",""
"Female","495"
"Male","524"
"70",""
"Female","117"
"Male","128"
"71",""
"Female","20"
"Male","35"
"72",""
"Female","34"
"Male","46"
"73",""
"Female","22"
"Male","29"
"74",""
"Female","17"
"Male","25"
"75",""
"Female","53"
"Male","45"
"76",""
"Female","20"
"Male","21"
"77",""
"Female","10"
"Male","17"
"78",""
"Female","15"
"Male","22"
"79",""
"Female","12"
"Male","10"
"8",""
"Female","558"
"Male","611"
"80",""
"Female","28"
"Male","20"
"81",""
"Female","4"
"Male","4"
"82",""
"Female","7"
"Male","6"
"83",""
"Female","11"
"Male","9"
"84",""
"Female","8"
"Male","3"
"85",""
"Female","45"
"Male","37"
"9",""
"Female","488"
"Male","477"
