"Population by Caste Ethinicity","Number"
"Baraee",""
"Female","51"
"Male","46"
"","97"
"Bin",""
"Female","119"
"Male","88"
"","207"
"Brahman - Hill",""
"Female","17"
"Male","13"
"","30"
"Brahman - Tarai",""
"Female","69"
"Male","60"
"","129"
"Chamar/ Harijan/ Ram",""
"Female","516"
"Male","567"
"","1083"
"Dhobi",""
"Female","321"
"Male","288"
"","609"
"Dhunia",""
"Female","5"
"Male","7"
"","12"
"Dom",""
"Female","9"
"Male","13"
"","22"
"Dusadh/ Pasawan/ Pasi",""
"Female","349"
"Male","336"
"","685"
"Hajam/Thakur",""
"Female","214"
"Male","199"
"","413"
"Kahar",""
"Female","116"
"Male","119"
"","235"
"Kalwar",""
"Female","622"
"Male","667"
"","1289"
"Kanu",""
"Female","565"
"Male","559"
"","1124"
"Kathabaniyan",""
"Female","304"
"Male","305"
"","609"
"Kayastha",""
"Female","16"
"Male","17"
"","33"
"Koiri/Kushwaha",""
"Female","88"
"Male","100"
"","188"
"Kumhar",""
"Female","427"
"Male","405"
"","832"
"Lohar",""
"Female","264"
"Male","285"
"","549"
"Magar",""
"Female","21"
"Male","15"
"","36"
"Mali",""
"Female","60"
"Male","53"
"","113"
"Mallaha",""
"Female","348"
"Male","336"
"","684"
"Musalman",""
"Female","14404"
"Male","13871"
"","28275"
"Natuwa",""
"Female","14"
"Male","14"
"","28"
"Nuniya",""
"Female","330"
"Male","335"
"","665"
"Others",""
"Female","33"
"Male","22"
"","55"
"Rajput",""
"Female","15"
"Male","11"
"","26"
"Sonar",""
"Female","141"
"Male","121"
"","262"
"Tatma/Tatwa",""
"Female","151"
"Male","163"
"","314"
"Teli",""
"Female","777"
"Male","892"
"","1669"
"Yadav",""
"Female","367"
"Male","403"
"","770"
"Yakkha",""
"Female","21"
"Male","14"
"","35"
