"Population by Single Year of Age","Number"
"0",""
"Female","303"
"Male","347"
"1",""
"Female","249"
"Male","304"
"10",""
"Female","535"
"Male","510"
"11",""
"Female","515"
"Male","444"
"12",""
"Female","563"
"Male","550"
"13",""
"Female","478"
"Male","509"
"14",""
"Female","483"
"Male","503"
"15",""
"Female","485"
"Male","458"
"16",""
"Female","499"
"Male","381"
"17",""
"Female","508"
"Male","392"
"18",""
"Female","513"
"Male","361"
"19",""
"Female","367"
"Male","243"
"2",""
"Female","311"
"Male","333"
"20",""
"Female","428"
"Male","222"
"21",""
"Female","333"
"Male","195"
"22",""
"Female","425"
"Male","219"
"23",""
"Female","334"
"Male","176"
"24",""
"Female","297"
"Male","171"
"25",""
"Female","440"
"Male","186"
"26",""
"Female","283"
"Male","154"
"27",""
"Female","319"
"Male","132"
"28",""
"Female","365"
"Male","146"
"29",""
"Female","224"
"Male","107"
"3",""
"Female","329"
"Male","356"
"30",""
"Female","398"
"Male","175"
"31",""
"Female","193"
"Male","104"
"32",""
"Female","306"
"Male","151"
"33",""
"Female","248"
"Male","111"
"34",""
"Female","213"
"Male","125"
"35",""
"Female","365"
"Male","194"
"36",""
"Female","255"
"Male","128"
"37",""
"Female","205"
"Male","116"
"38",""
"Female","221"
"Male","152"
"39",""
"Female","199"
"Male","121"
"4",""
"Female","377"
"Male","369"
"40",""
"Female","400"
"Male","216"
"41",""
"Female","159"
"Male","110"
"42",""
"Female","202"
"Male","128"
"43",""
"Female","172"
"Male","131"
"44",""
"Female","167"
"Male","112"
"45",""
"Female","246"
"Male","163"
"46",""
"Female","162"
"Male","110"
"47",""
"Female","150"
"Male","128"
"48",""
"Female","196"
"Male","156"
"49",""
"Female","148"
"Male","126"
"5",""
"Female","408"
"Male","421"
"50",""
"Female","259"
"Male","214"
"51",""
"Female","123"
"Male","123"
"52",""
"Female","184"
"Male","174"
"53",""
"Female","109"
"Male","105"
"54",""
"Female","118"
"Male","101"
"55",""
"Female","186"
"Male","162"
"56",""
"Female","127"
"Male","115"
"57",""
"Female","147"
"Male","103"
"58",""
"Female","102"
"Male","115"
"59",""
"Female","103"
"Male","97"
"6",""
"Female","417"
"Male","414"
"60",""
"Female","215"
"Male","159"
"61",""
"Female","109"
"Male","81"
"62",""
"Female","113"
"Male","94"
"63",""
"Female","82"
"Male","73"
"64",""
"Female","91"
"Male","66"
"65",""
"Female","147"
"Male","92"
"66",""
"Female","65"
"Male","59"
"67",""
"Female","98"
"Male","87"
"68",""
"Female","99"
"Male","97"
"69",""
"Female","35"
"Male","50"
"7",""
"Female","491"
"Male","483"
"70",""
"Female","108"
"Male","85"
"71",""
"Female","31"
"Male","52"
"72",""
"Female","72"
"Male","58"
"73",""
"Female","37"
"Male","47"
"74",""
"Female","28"
"Male","31"
"75",""
"Female","70"
"Male","46"
"76",""
"Female","24"
"Male","31"
"77",""
"Female","40"
"Male","29"
"78",""
"Female","50"
"Male","51"
"79",""
"Female","19"
"Male","26"
"8",""
"Female","488"
"Male","438"
"80",""
"Female","45"
"Male","29"
"81",""
"Female","16"
"Male","21"
"82",""
"Female","14"
"Male","16"
"83",""
"Female","22"
"Male","13"
"84",""
"Female","26"
"Male","17"
"85",""
"Female","63"
"Male","64"
"9",""
"Female","419"
"Male","472"
