"Population by Mother tongue","Number"
"Bahing",""
"Female","256"
"Male","255"
"","511"
"Bantawa",""
"Female","15"
"Male","13"
"","28"
"Chamling",""
"Female","4146"
"Male","3564"
"","7710"
"Dumi",""
"Female","45"
"Male","29"
"","74"
"Limbu",""
"Female","5"
"Male","6"
"","11"
"Magar",""
"Female","1234"
"Male","1191"
"","2425"
"Maithili",""
"Female","6"
"Male","55"
"","61"
"Nachhiring",""
"Female","44"
"Male","35"
"","79"
"Nepali",""
"Female","6753"
"Male","6110"
"","12863"
"Newar",""
"Female","234"
"Male","199"
"","433"
"Not Reported",""
"Female","28"
"Male","18"
"","46"
"Others",""
"Female","238"
"Male","221"
"","459"
"Puma",""
"Female","63"
"Male","60"
"","123"
"Rai",""
"Female","98"
"Male","86"
"","184"
"Sampang",""
"Female","71"
"Male","48"
"","119"
"Sign Language",""
"Female","7"
"Male","5"
"","12"
"Tamang",""
"Female","77"
"Male","60"
"","137"
"Thulung",""
"Female","10"
"Male","8"
"","18"
"Tilung",""
"Female","613"
"Male","492"
"","1105"
"Wambule",""
"Female","1596"
"Male","1538"
"","3134"
