"Population by Caste Ethinicity","Number"
"Bahing",""
"Female","7"
"Male","6"
"","13"
"Brahman - Hill",""
"Female","533"
"Male","480"
"","1013"
"Chamling",""
"Female","409"
"Male","346"
"","755"
"Chhetri",""
"Female","3399"
"Male","3075"
"","6474"
"Damai/Dholi",""
"Female","415"
"Male","388"
"","803"
"Gharti/Bhujel",""
"Female","147"
"Male","156"
"","303"
"Gurung",""
"Female","6"
"Male","8"
"","14"
"Kami",""
"Female","681"
"Male","591"
"","1272"
"Limbu",""
"Female","6"
"Male","6"
"","12"
"Magar",""
"Female","1309"
"Male","1268"
"","2577"
"Majhi",""
"Female","135"
"Male","125"
"","260"
"Musalman",""
"Female","4"
"Male","13"
"","17"
"Newar",""
"Female","472"
"Male","421"
"","893"
"Others",""
"Female","30"
"Male","22"
"","52"
"Rai",""
"Female","7101"
"Male","6295"
"","13396"
"Samgpang",""
"Female","56"
"Male","32"
"","88"
"Sanyasi/Dasnami",""
"Female","283"
"Male","261"
"","544"
"Sarki",""
"Female","438"
"Male","350"
"","788"
"Tamang",""
"Female","82"
"Male","87"
"","169"
"Teli",""
"Female","3"
"Male","14"
"","17"
"Thakuri",""
"Female","17"
"Male","18"
"","35"
"Tharu",""
"Female","4"
"Male","11"
"","15"
"Yadav",""
"Female","2"
"Male","20"
"","22"
