"Population by Caste Ethinicity","Number"
"Badi",""
"Female","301"
"Male","277"
"","578"
"Brahman - Hill",""
"Female","10736"
"Male","9540"
"","20276"
"Chamar/ Harijan/ Ram",""
"Female","105"
"Male","117"
"","222"
"Chhantyal/Chhantel",""
"Female","111"
"Male","100"
"","211"
"Chhetri",""
"Female","24038"
"Male","20975"
"","45013"
"Dalit Others",""
"Female","66"
"Male","68"
"","134"
"Damai/Dholi",""
"Female","2700"
"Male","2374"
"","5074"
"Gaine",""
"Female","152"
"Male","135"
"","287"
"Gharti/Bhujel",""
"Female","15"
"Male","12"
"","27"
"Gurung",""
"Female","332"
"Male","272"
"","604"
"Hajam/Thakur",""
"Female","20"
"Male","19"
"","39"
"Halwai",""
"Female","287"
"Male","279"
"","566"
"Kalwar",""
"Female","13"
"Male","18"
"","31"
"Kami",""
"Female","5155"
"Male","4630"
"","9785"
"Kathabaniyan",""
"Female","56"
"Male","57"
"","113"
"Kayastha",""
"Female","4"
"Male","9"
"","13"
"Kumal",""
"Female","258"
"Male","225"
"","483"
"Lhomi",""
"Female","19"
"Male","20"
"","39"
"Lohar",""
"Female","6"
"Male","6"
"","12"
"Magar",""
"Female","5851"
"Male","5153"
"","11004"
"Musalman",""
"Female","304"
"Male","365"
"","669"
"Newar",""
"Female","704"
"Male","611"
"","1315"
"Others",""
"Female","67"
"Male","69"
"","136"
"Rai",""
"Female","45"
"Male","35"
"","80"
"Sanyasi/Dasnami",""
"Female","2188"
"Male","1839"
"","4027"
"Sarki",""
"Female","1655"
"Male","1317"
"","2972"
"Sunuwar",""
"Female","30"
"Male","27"
"","57"
"Tamang",""
"Female","45"
"Male","31"
"","76"
"Teli",""
"Female","22"
"Male","28"
"","50"
"Terai Others",""
"Female","98"
"Male","78"
"","176"
"Thakali",""
"Female","9"
"Male","7"
"","16"
"Thakuri",""
"Female","1087"
"Male","974"
"","2061"
"Tharu",""
"Female","18359"
"Male","16984"
"","35343"
"Yadav",""
"Female","15"
"Male","24"
"","39"
