"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","86"
"Male","97"
"Bangali",""
"Female","38"
"Male","39"
"Baraee",""
"Female","653"
"Male","657"
"Brahman - Hill",""
"Female","170"
"Male","194"
"Brahman - Tarai",""
"Female","521"
"Male","574"
"Chamar/ Harijan/ Ram",""
"Female","1611"
"Male","1650"
"Chhetri",""
"Female","122"
"Male","113"
"Dalit Others",""
"Female","57"
"Male","70"
"Damai/Dholi",""
"Female","77"
"Male","82"
"Dhandi",""
"Female","83"
"Male","92"
"Dhankar/ Dharikar",""
"Female","47"
"Male","43"
"Dhobi",""
"Female","848"
"Male","901"
"Dhunia",""
"Female","25"
"Male","25"
"Dusadh/ Pasawan/ Pasi",""
"Female","448"
"Male","471"
"Gaderi/Bhedihar",""
"Female","151"
"Male","159"
"Hajam/Thakur",""
"Female","228"
"Male","240"
"Halwai",""
"Female","16"
"Male","13"
"Kahar",""
"Female","705"
"Male","709"
"Kalwar",""
"Female","70"
"Male","86"
"Kami",""
"Female","42"
"Male","51"
"Kathabaniyan",""
"Female","274"
"Male","255"
"Kayastha",""
"Female","47"
"Male","42"
"Kewat",""
"Female","1146"
"Male","1240"
"Koche",""
"Female","8"
"Male","8"
"Koiri/Kushwaha",""
"Female","755"
"Male","832"
"Kurmi",""
"Female","710"
"Male","754"
"Limbu",""
"Female","8"
"Male","3"
"Lodh",""
"Female","1687"
"Male","1753"
"Lohar",""
"Female","278"
"Male","296"
"Magar",""
"Female","242"
"Male","247"
"Mali",""
"Female","28"
"Male","22"
"Mallaha",""
"Female","838"
"Male","851"
"Marwadi",""
"Female","31"
"Male","38"
"Musalman",""
"Female","3552"
"Male","3623"
"Natuwa",""
"Female","6"
"Male","5"
"Newar",""
"Female","82"
"Male","95"
"Others",""
"Female","26"
"Male","9"
"Rajbhar",""
"Female","4"
"Male","8"
"Rajput",""
"Female","65"
"Male","92"
"Sanyasi/Dasnami",""
"Female","196"
"Male","204"
"Sonar",""
"Female","9"
"Male","10"
"Teli",""
"Female","541"
"Male","538"
"Terai Others",""
"Female","203"
"Male","199"
"Thakuri",""
"Female","12"
"Male","11"
"Tharu",""
"Female","27"
"Male","18"
"Yadav",""
"Female","1940"
"Male","2056"
"Yakkha",""
"Female","57"
"Male","60"
