"Population by Caste Ethinicity","Number"
"Badi",""
"Female","6"
"Male","5"
"","11"
"Bhote",""
"Female","12"
"Male","7"
"","19"
"Brahman - Hill",""
"Female","130"
"Male","105"
"","235"
"Chhetri",""
"Female","798"
"Male","739"
"","1537"
"Dalit Others",""
"Female","58"
"Male","59"
"","117"
"Damai/Dholi",""
"Female","72"
"Male","65"
"","137"
"Gharti/Bhujel",""
"Female","47"
"Male","55"
"","102"
"Kami",""
"Female","176"
"Male","138"
"","314"
"Limbu",""
"Female","4134"
"Male","3980"
"","8114"
"Magar",""
"Female","179"
"Male","181"
"","360"
"Newar",""
"Female","217"
"Male","192"
"","409"
"Others",""
"Female","16"
"Male","18"
"","34"
"Pattharkatta/ Kushwadiya",""
"Female","8"
"Male","8"
"","16"
"Rai",""
"Female","3315"
"Male","3223"
"","6538"
"Sanyasi/Dasnami",""
"Female","19"
"Male","12"
"","31"
"Sarki",""
"Female","9"
"Male","9"
"","18"
"Sunuwar",""
"Female","102"
"Male","89"
"","191"
"Tamang",""
"Female","60"
"Male","58"
"","118"
"Undefined Others",""
"Female","76"
"Male","82"
"","158"
"Yakkha",""
"Female","20"
"Male","24"
"","44"
