"Population by Mother tongue","Number"
"Athpariya",""
"Female","15"
"Male","7"
"Bahing",""
"Female","8"
"Male","6"
"Bangla",""
"Female","44"
"Male","68"
"Bantawa",""
"Female","84"
"Male","67"
"Bhojpuri",""
"Female","38"
"Male","45"
"Bhujel",""
"Female","23"
"Male","25"
"Chamling",""
"Female","42"
"Male","30"
"Danuwar",""
"Female","274"
"Male","253"
"Dhimal",""
"Female","2028"
"Male","1646"
"Doteli",""
"Female","6"
"Male","13"
"Gurung",""
"Female","234"
"Male","198"
"Hariyanwi",""
"Female","19"
"Male","18"
"Hindi",""
"Female","115"
"Male","162"
"Kulung",""
"Female","25"
"Male","17"
"Kumal",""
"Female","6"
"Male","9"
"Limbu",""
"Female","2036"
"Male","1675"
"Magar",""
"Female","618"
"Male","501"
"Maithili",""
"Female","701"
"Male","821"
"Majhi",""
"Female","96"
"Male","90"
"Meche",""
"Female","9"
"Male","6"
"Nepali",""
"Female","18373"
"Male","15330"
"Newar",""
"Female","1204"
"Male","1005"
"Not Reported",""
"Female","128"
"Male","120"
"Others",""
"Female","144"
"Male","122"
"Rai",""
"Female","935"
"Male","786"
"Rajbanshi",""
"Female","108"
"Male","107"
"Rajsthani",""
"Female","75"
"Male","88"
"Sampang",""
"Female","15"
"Male","16"
"Santhali",""
"Female","278"
"Male","285"
"Sherpa",""
"Female","6"
"Male","10"
"Sunuwar",""
"Female","16"
"Male","14"
"Tajpuriya",""
"Female","8"
"Male","8"
"Tamang",""
"Female","1365"
"Male","1079"
"Tharu",""
"Female","293"
"Male","306"
"Uranw/Urau",""
"Female","65"
"Male","68"
"Urdu",""
"Female","88"
"Male","113"
"Yakkha",""
"Female","26"
"Male","34"
