"Population by Caste/Ethinicity","Number"
"Aathpariya",""
"Female","35"
"Male","25"
"Badi",""
"Female","6"
"Male","8"
"Bangali",""
"Female","58"
"Male","74"
"Bantaba",""
"Female","24"
"Male","15"
"Bhote",""
"Female","11"
"Male","7"
"Brahman - Hill",""
"Female","5414"
"Male","4533"
"Brahman - Tarai",""
"Female","11"
"Male","16"
"Chamar/ Harijan/ Ram",""
"Female","13"
"Male","12"
"Chamling",""
"Female","16"
"Male","15"
"Chhetri",""
"Female","6878"
"Male","5679"
"Dalit Others",""
"Female","6"
"Male","6"
"Damai/Dholi",""
"Female","964"
"Male","766"
"Danuwar",""
"Female","361"
"Male","334"
"Dhanuk",""
"Female","13"
"Male","10"
"Dhimal",""
"Female","2171"
"Male","1780"
"Dhobi",""
"Female","6"
"Male","5"
"Dom",""
"Female","20"
"Male","21"
"Dusadh/ Pasawan/ Pasi",""
"Female","16"
"Male","14"
"Gharti/Bhujel",""
"Female","237"
"Male","229"
"Gurung",""
"Female","312"
"Male","253"
"Hajam/Thakur",""
"Female","60"
"Male","67"
"Halwai",""
"Female","83"
"Male","118"
"Jhangad/ Dhagar",""
"Female","101"
"Male","111"
"Kalwar",""
"Female","59"
"Male","64"
"Kami",""
"Female","1253"
"Male","1141"
"Kathabaniyan",""
"Female","133"
"Male","192"
"Kayastha",""
"Female","36"
"Male","38"
"Khawas",""
"Female","16"
"Male","9"
"Koche",""
"Female","19"
"Male","18"
"Koiri/Kushwaha",""
"Female","21"
"Male","21"
"Kulung",""
"Female","12"
"Male","7"
"Kumal",""
"Female","43"
"Male","43"
"Kurmi",""
"Female","7"
"Male","6"
"Limbu",""
"Female","2485"
"Male","1999"
"Magar",""
"Female","825"
"Male","676"
"Majhi",""
"Female","494"
"Male","445"
"Mallaha",""
"Female","40"
"Male","42"
"Marwadi",""
"Female","112"
"Male","122"
"Meche",""
"Female","9"
"Male","6"
"Musahar",""
"Female","33"
"Male","31"
"Musalman",""
"Female","141"
"Male","195"
"Newar",""
"Female","2047"
"Male","1704"
"Others",""
"Female","67"
"Male","62"
"Rai",""
"Female","1488"
"Male","1255"
"Rajbansi",""
"Female","126"
"Male","127"
"Rajput",""
"Female","15"
"Male","13"
"Sanyasi/Dasnami",""
"Female","255"
"Male","223"
"Sarbaria",""
"Female","17"
"Male","12"
"Sarki",""
"Female","205"
"Male","156"
"Satar/ Santhal",""
"Female","352"
"Male","369"
"Sherpa",""
"Female","13"
"Male","9"
"Sunuwar",""
"Female","36"
"Male","33"
"Tajpuriya",""
"Female","10"
"Male","9"
"Tamang",""
"Female","1642"
"Male","1280"
"Teli",""
"Female","99"
"Male","113"
"Thakuri",""
"Female","7"
"Male","7"
"Tharu",""
"Female","457"
"Male","439"
"Undefined Others",""
"Female","60"
"Male","60"
"Yadav",""
"Female","61"
"Male","82"
"Yakkha",""
"Female","37"
"Male","42"
