"Population by Single Year of Age","Number"
"0",""
"Female","393"
"Male","395"
"1",""
"Female","246"
"Male","243"
"10",""
"Female","805"
"Male","812"
"11",""
"Female","426"
"Male","383"
"12",""
"Female","715"
"Male","670"
"13",""
"Female","557"
"Male","493"
"14",""
"Female","586"
"Male","509"
"15",""
"Female","587"
"Male","514"
"16",""
"Female","559"
"Male","524"
"17",""
"Female","420"
"Male","336"
"18",""
"Female","564"
"Male","498"
"19",""
"Female","317"
"Male","255"
"2",""
"Female","394"
"Male","445"
"20",""
"Female","673"
"Male","446"
"21",""
"Female","210"
"Male","182"
"22",""
"Female","498"
"Male","374"
"23",""
"Female","304"
"Male","216"
"24",""
"Female","350"
"Male","214"
"25",""
"Female","658"
"Male","492"
"26",""
"Female","265"
"Male","214"
"27",""
"Female","233"
"Male","182"
"28",""
"Female","498"
"Male","326"
"29",""
"Female","135"
"Male","100"
"3",""
"Female","501"
"Male","468"
"30",""
"Female","822"
"Male","549"
"31",""
"Female","86"
"Male","69"
"32",""
"Female","379"
"Male","280"
"33",""
"Female","192"
"Male","110"
"34",""
"Female","176"
"Male","118"
"35",""
"Female","762"
"Male","655"
"36",""
"Female","180"
"Male","152"
"37",""
"Female","159"
"Male","110"
"38",""
"Female","396"
"Male","221"
"39",""
"Female","111"
"Male","94"
"4",""
"Female","449"
"Male","446"
"40",""
"Female","711"
"Male","683"
"41",""
"Female","61"
"Male","87"
"42",""
"Female","245"
"Male","206"
"43",""
"Female","170"
"Male","92"
"44",""
"Female","143"
"Male","78"
"45",""
"Female","597"
"Male","637"
"46",""
"Female","115"
"Male","133"
"47",""
"Female","90"
"Male","84"
"48",""
"Female","260"
"Male","192"
"49",""
"Female","92"
"Male","61"
"5",""
"Female","557"
"Male","604"
"50",""
"Female","508"
"Male","563"
"51",""
"Female","49"
"Male","55"
"52",""
"Female","143"
"Male","158"
"53",""
"Female","114"
"Male","72"
"54",""
"Female","94"
"Male","72"
"55",""
"Female","374"
"Male","466"
"56",""
"Female","95"
"Male","98"
"57",""
"Female","70"
"Male","75"
"58",""
"Female","180"
"Male","131"
"59",""
"Female","90"
"Male","66"
"6",""
"Female","519"
"Male","547"
"60",""
"Female","455"
"Male","444"
"61",""
"Female","52"
"Male","69"
"62",""
"Female","125"
"Male","117"
"63",""
"Female","69"
"Male","50"
"64",""
"Female","72"
"Male","51"
"65",""
"Female","338"
"Male","320"
"66",""
"Female","79"
"Male","56"
"67",""
"Female","37"
"Male","44"
"68",""
"Female","96"
"Male","101"
"69",""
"Female","26"
"Male","23"
"7",""
"Female","558"
"Male","589"
"70",""
"Female","209"
"Male","226"
"71",""
"Female","28"
"Male","30"
"72",""
"Female","54"
"Male","36"
"73",""
"Female","27"
"Male","19"
"74",""
"Female","9"
"Male","11"
"75",""
"Female","107"
"Male","92"
"76",""
"Female","14"
"Male","5"
"77",""
"Female","8"
"Male","10"
"78",""
"Female","15"
"Male","26"
"79",""
"Female","5"
"Male","3"
"8",""
"Female","663"
"Male","699"
"80",""
"Female","49"
"Male","49"
"81",""
"Female","1"
"Male","1"
"82",""
"Female","2"
"Male","5"
"83",""
"Female","3"
"Male","0"
"84",""
"Female","3"
"Male","7"
"85",""
"Female","42"
"Male","38"
"9",""
"Female","406"
"Male","411"
