"Population by Caste/Ethinicity","Number"
"Bahing",""
"Female","7"
"Male","6"
"Brahman - Hill",""
"Female","533"
"Male","480"
"Chamling",""
"Female","409"
"Male","346"
"Chhetri",""
"Female","3399"
"Male","3075"
"Damai/Dholi",""
"Female","415"
"Male","388"
"Gharti/Bhujel",""
"Female","147"
"Male","156"
"Gurung",""
"Female","6"
"Male","8"
"Kami",""
"Female","681"
"Male","591"
"Limbu",""
"Female","6"
"Male","6"
"Magar",""
"Female","1309"
"Male","1268"
"Majhi",""
"Female","135"
"Male","125"
"Musalman",""
"Female","4"
"Male","13"
"Newar",""
"Female","472"
"Male","421"
"Others",""
"Female","30"
"Male","22"
"Rai",""
"Female","7101"
"Male","6295"
"Samgpang",""
"Female","56"
"Male","32"
"Sanyasi/Dasnami",""
"Female","283"
"Male","261"
"Sarki",""
"Female","438"
"Male","350"
"Tamang",""
"Female","82"
"Male","87"
"Teli",""
"Female","3"
"Male","14"
"Thakuri",""
"Female","17"
"Male","18"
"Tharu",""
"Female","4"
"Male","11"
"Yadav",""
"Female","2"
"Male","20"
