"Population by Caste Ethinicity","Number"
"Badi",""
"Female","76"
"Male","66"
"","142"
"Bote",""
"Female","442"
"Male","359"
"","801"
"Brahman - Hill",""
"Female","25302"
"Male","19902"
"","45204"
"Chhetri",""
"Female","11351"
"Male","8734"
"","20085"
"Dalit Others",""
"Female","393"
"Male","282"
"","675"
"Damai/Dholi",""
"Female","2843"
"Male","2201"
"","5044"
"Darai",""
"Female","66"
"Male","62"
"","128"
"Foreigner",""
"Female","21"
"Male","18"
"","39"
"Gaine",""
"Female","125"
"Male","117"
"","242"
"Gharti/Bhujel",""
"Female","920"
"Male","679"
"","1599"
"Gurung",""
"Female","258"
"Male","234"
"","492"
"Hajam/Thakur",""
"Female","10"
"Male","31"
"","41"
"Halwai",""
"Female","6"
"Male","16"
"","22"
"Kalwar",""
"Female","4"
"Male","10"
"","14"
"Kami",""
"Female","10014"
"Male","7440"
"","17454"
"Kathabaniyan",""
"Female","54"
"Male","94"
"","148"
"Kayastha",""
"Female","4"
"Male","11"
"","15"
"Kumal",""
"Female","3679"
"Male","3069"
"","6748"
"Limbu",""
"Female","7"
"Male","7"
"","14"
"Magar",""
"Female","76086"
"Male","60132"
"","136218"
"Majhi",""
"Female","6"
"Male","7"
"","13"
"Musalman",""
"Female","584"
"Male","569"
"","1153"
"Newar",""
"Female","4880"
"Male","4033"
"","8913"
"Others",""
"Female","272"
"Male","266"
"","538"
"Rai",""
"Female","50"
"Male","43"
"","93"
"Sanyasi/Dasnami",""
"Female","203"
"Male","176"
"","379"
"Sarki",""
"Female","4762"
"Male","3507"
"","8269"
"Sunuwar",""
"Female","12"
"Male","10"
"","22"
"Tamang",""
"Female","68"
"Male","56"
"","124"
"Teli",""
"Female","10"
"Male","16"
"","26"
"Terai Others",""
"Female","16"
"Male","19"
"","35"
"Thakali",""
"Female","37"
"Male","31"
"","68"
"Thakuri",""
"Female","2127"
"Male","1618"
"","3745"
"Tharu",""
"Female","121"
"Male","217"
"","338"
"Undefined Others",""
"Female","15"
"Male","21"
"","36"
"Yadav",""
"Female","6"
"Male","10"
"","16"
