"Population by Single Year of Age","Number"
"0",""
"Female","176"
"Male","181"
"1",""
"Female","144"
"Male","165"
"10",""
"Female","286"
"Male","315"
"11",""
"Female","234"
"Male","235"
"12",""
"Female","293"
"Male","317"
"13",""
"Female","291"
"Male","285"
"14",""
"Female","299"
"Male","260"
"15",""
"Female","292"
"Male","230"
"16",""
"Female","265"
"Male","234"
"17",""
"Female","236"
"Male","212"
"18",""
"Female","299"
"Male","212"
"19",""
"Female","175"
"Male","107"
"2",""
"Female","197"
"Male","183"
"20",""
"Female","196"
"Male","123"
"21",""
"Female","166"
"Male","97"
"22",""
"Female","256"
"Male","105"
"23",""
"Female","155"
"Male","82"
"24",""
"Female","117"
"Male","83"
"25",""
"Female","175"
"Male","94"
"26",""
"Female","127"
"Male","86"
"27",""
"Female","132"
"Male","74"
"28",""
"Female","145"
"Male","86"
"29",""
"Female","58"
"Male","44"
"3",""
"Female","174"
"Male","177"
"30",""
"Female","204"
"Male","100"
"31",""
"Female","38"
"Male","49"
"32",""
"Female","120"
"Male","70"
"33",""
"Female","60"
"Male","56"
"34",""
"Female","70"
"Male","52"
"35",""
"Female","209"
"Male","106"
"36",""
"Female","83"
"Male","71"
"37",""
"Female","76"
"Male","65"
"38",""
"Female","92"
"Male","79"
"39",""
"Female","56"
"Male","50"
"4",""
"Female","188"
"Male","202"
"40",""
"Female","224"
"Male","158"
"41",""
"Female","58"
"Male","48"
"42",""
"Female","96"
"Male","88"
"43",""
"Female","81"
"Male","66"
"44",""
"Female","65"
"Male","66"
"45",""
"Female","184"
"Male","125"
"46",""
"Female","80"
"Male","71"
"47",""
"Female","49"
"Male","73"
"48",""
"Female","105"
"Male","79"
"49",""
"Female","67"
"Male","59"
"5",""
"Female","220"
"Male","202"
"50",""
"Female","186"
"Male","140"
"51",""
"Female","65"
"Male","57"
"52",""
"Female","82"
"Male","99"
"53",""
"Female","42"
"Male","60"
"54",""
"Female","63"
"Male","63"
"55",""
"Female","108"
"Male","98"
"56",""
"Female","53"
"Male","65"
"57",""
"Female","68"
"Male","53"
"58",""
"Female","57"
"Male","58"
"59",""
"Female","37"
"Male","33"
"6",""
"Female","215"
"Male","234"
"60",""
"Female","158"
"Male","112"
"61",""
"Female","48"
"Male","45"
"62",""
"Female","66"
"Male","48"
"63",""
"Female","29"
"Male","35"
"64",""
"Female","42"
"Male","53"
"65",""
"Female","88"
"Male","68"
"66",""
"Female","24"
"Male","33"
"67",""
"Female","43"
"Male","55"
"68",""
"Female","56"
"Male","60"
"69",""
"Female","14"
"Male","18"
"7",""
"Female","217"
"Male","209"
"70",""
"Female","101"
"Male","82"
"71",""
"Female","23"
"Male","22"
"72",""
"Female","52"
"Male","40"
"73",""
"Female","13"
"Male","35"
"74",""
"Female","22"
"Male","15"
"75",""
"Female","45"
"Male","47"
"76",""
"Female","12"
"Male","14"
"77",""
"Female","27"
"Male","18"
"78",""
"Female","38"
"Male","17"
"79",""
"Female","6"
"Male","10"
"8",""
"Female","227"
"Male","252"
"80",""
"Female","48"
"Male","23"
"81",""
"Female","11"
"Male","10"
"82",""
"Female","13"
"Male","11"
"83",""
"Female","5"
"Male","13"
"84",""
"Female","5"
"Male","18"
"85",""
"Female","56"
"Male","45"
"9",""
"Female","231"
"Male","259"
