"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","7"
"Male","6"
"Bhote",""
"Female","87"
"Male","76"
"Brahman - Hill",""
"Female","6162"
"Male","5239"
"Chhetri",""
"Female","1802"
"Male","1581"
"Dalit Others",""
"Female","54"
"Male","33"
"Damai/Dholi",""
"Female","440"
"Male","372"
"Danuwar",""
"Female","885"
"Male","816"
"Gharti/Bhujel",""
"Female","131"
"Male","134"
"Gurung",""
"Female","242"
"Male","189"
"Kami",""
"Female","429"
"Male","363"
"Kathabaniyan",""
"Female","8"
"Male","4"
"Magar",""
"Female","149"
"Male","109"
"Majhi",""
"Female","167"
"Male","160"
"Musalman",""
"Female","5"
"Male","12"
"Newar",""
"Female","1087"
"Male","1020"
"Others",""
"Female","37"
"Male","39"
"Rai",""
"Female","141"
"Male","123"
"Sanyasi/Dasnami",""
"Female","152"
"Male","147"
"Sarki",""
"Female","510"
"Male","473"
"Sonar",""
"Female","27"
"Male","20"
"Tamang",""
"Female","4707"
"Male","4303"
"Thakuri",""
"Female","104"
"Male","95"
"Undefined Others",""
"Female","6"
"Male","6"
