"Population by Single Year of Age","Number"
"0",""
"Female","253"
"Male","229"
"1",""
"Female","183"
"Male","204"
"10",""
"Female","457"
"Male","449"
"11",""
"Female","377"
"Male","387"
"12",""
"Female","440"
"Male","458"
"13",""
"Female","462"
"Male","442"
"14",""
"Female","467"
"Male","456"
"15",""
"Female","443"
"Male","391"
"16",""
"Female","494"
"Male","390"
"17",""
"Female","465"
"Male","361"
"18",""
"Female","485"
"Male","350"
"19",""
"Female","239"
"Male","210"
"2",""
"Female","204"
"Male","206"
"20",""
"Female","363"
"Male","281"
"21",""
"Female","233"
"Male","173"
"22",""
"Female","327"
"Male","255"
"23",""
"Female","234"
"Male","177"
"24",""
"Female","231"
"Male","187"
"25",""
"Female","337"
"Male","239"
"26",""
"Female","250"
"Male","178"
"27",""
"Female","242"
"Male","155"
"28",""
"Female","309"
"Male","257"
"29",""
"Female","164"
"Male","149"
"3",""
"Female","217"
"Male","233"
"30",""
"Female","455"
"Male","292"
"31",""
"Female","143"
"Male","103"
"32",""
"Female","244"
"Male","223"
"33",""
"Female","184"
"Male","147"
"34",""
"Female","184"
"Male","152"
"35",""
"Female","461"
"Male","320"
"36",""
"Female","228"
"Male","200"
"37",""
"Female","164"
"Male","153"
"38",""
"Female","256"
"Male","179"
"39",""
"Female","117"
"Male","128"
"4",""
"Female","265"
"Male","299"
"40",""
"Female","433"
"Male","337"
"41",""
"Female","135"
"Male","104"
"42",""
"Female","213"
"Male","208"
"43",""
"Female","147"
"Male","131"
"44",""
"Female","142"
"Male","125"
"45",""
"Female","314"
"Male","284"
"46",""
"Female","147"
"Male","126"
"47",""
"Female","152"
"Male","139"
"48",""
"Female","181"
"Male","201"
"49",""
"Female","113"
"Male","124"
"5",""
"Female","319"
"Male","303"
"50",""
"Female","317"
"Male","290"
"51",""
"Female","116"
"Male","107"
"52",""
"Female","135"
"Male","153"
"53",""
"Female","112"
"Male","114"
"54",""
"Female","88"
"Male","107"
"55",""
"Female","183"
"Male","188"
"56",""
"Female","101"
"Male","114"
"57",""
"Female","76"
"Male","81"
"58",""
"Female","75"
"Male","95"
"59",""
"Female","87"
"Male","80"
"6",""
"Female","294"
"Male","309"
"60",""
"Female","243"
"Male","201"
"61",""
"Female","65"
"Male","73"
"62",""
"Female","95"
"Male","85"
"63",""
"Female","58"
"Male","77"
"64",""
"Female","70"
"Male","69"
"65",""
"Female","166"
"Male","124"
"66",""
"Female","79"
"Male","56"
"67",""
"Female","69"
"Male","72"
"68",""
"Female","91"
"Male","99"
"69",""
"Female","27"
"Male","51"
"7",""
"Female","398"
"Male","329"
"70",""
"Female","177"
"Male","134"
"71",""
"Female","50"
"Male","43"
"72",""
"Female","71"
"Male","65"
"73",""
"Female","47"
"Male","57"
"74",""
"Female","30"
"Male","35"
"75",""
"Female","83"
"Male","72"
"76",""
"Female","32"
"Male","28"
"77",""
"Female","26"
"Male","34"
"78",""
"Female","54"
"Male","48"
"79",""
"Female","13"
"Male","18"
"8",""
"Female","362"
"Male","362"
"80",""
"Female","64"
"Male","49"
"81",""
"Female","9"
"Male","14"
"82",""
"Female","22"
"Male","27"
"83",""
"Female","20"
"Male","15"
"84",""
"Female","19"
"Male","21"
"85",""
"Female","76"
"Male","76"
"9",""
"Female","371"
"Male","357"
