"Population by Single Year of Age","Number"
"0",""
"Female","188"
"Male","205"
"1",""
"Female","135"
"Male","141"
"10",""
"Female","240"
"Male","260"
"11",""
"Female","212"
"Male","213"
"12",""
"Female","240"
"Male","275"
"13",""
"Female","245"
"Male","245"
"14",""
"Female","258"
"Male","240"
"15",""
"Female","254"
"Male","248"
"16",""
"Female","233"
"Male","251"
"17",""
"Female","260"
"Male","224"
"18",""
"Female","278"
"Male","225"
"19",""
"Female","165"
"Male","140"
"2",""
"Female","157"
"Male","142"
"20",""
"Female","209"
"Male","122"
"21",""
"Female","165"
"Male","88"
"22",""
"Female","221"
"Male","105"
"23",""
"Female","150"
"Male","86"
"24",""
"Female","137"
"Male","72"
"25",""
"Female","178"
"Male","80"
"26",""
"Female","143"
"Male","91"
"27",""
"Female","114"
"Male","69"
"28",""
"Female","145"
"Male","95"
"29",""
"Female","83"
"Male","62"
"3",""
"Female","161"
"Male","193"
"30",""
"Female","165"
"Male","102"
"31",""
"Female","86"
"Male","69"
"32",""
"Female","112"
"Male","82"
"33",""
"Female","84"
"Male","64"
"34",""
"Female","89"
"Male","66"
"35",""
"Female","182"
"Male","113"
"36",""
"Female","87"
"Male","63"
"37",""
"Female","71"
"Male","52"
"38",""
"Female","91"
"Male","66"
"39",""
"Female","91"
"Male","52"
"4",""
"Female","159"
"Male","194"
"40",""
"Female","191"
"Male","136"
"41",""
"Female","73"
"Male","73"
"42",""
"Female","110"
"Male","86"
"43",""
"Female","98"
"Male","70"
"44",""
"Female","64"
"Male","61"
"45",""
"Female","141"
"Male","103"
"46",""
"Female","97"
"Male","57"
"47",""
"Female","60"
"Male","61"
"48",""
"Female","104"
"Male","88"
"49",""
"Female","88"
"Male","67"
"5",""
"Female","201"
"Male","192"
"50",""
"Female","159"
"Male","146"
"51",""
"Female","82"
"Male","90"
"52",""
"Female","86"
"Male","81"
"53",""
"Female","64"
"Male","68"
"54",""
"Female","57"
"Male","64"
"55",""
"Female","109"
"Male","89"
"56",""
"Female","76"
"Male","58"
"57",""
"Female","58"
"Male","70"
"58",""
"Female","77"
"Male","82"
"59",""
"Female","74"
"Male","66"
"6",""
"Female","190"
"Male","229"
"60",""
"Female","116"
"Male","106"
"61",""
"Female","67"
"Male","52"
"62",""
"Female","58"
"Male","60"
"63",""
"Female","52"
"Male","47"
"64",""
"Female","41"
"Male","39"
"65",""
"Female","72"
"Male","67"
"66",""
"Female","28"
"Male","31"
"67",""
"Female","61"
"Male","49"
"68",""
"Female","47"
"Male","46"
"69",""
"Female","30"
"Male","39"
"7",""
"Female","220"
"Male","248"
"70",""
"Female","66"
"Male","64"
"71",""
"Female","33"
"Male","41"
"72",""
"Female","41"
"Male","48"
"73",""
"Female","22"
"Male","36"
"74",""
"Female","26"
"Male","27"
"75",""
"Female","36"
"Male","33"
"76",""
"Female","13"
"Male","26"
"77",""
"Female","31"
"Male","29"
"78",""
"Female","30"
"Male","25"
"79",""
"Female","14"
"Male","10"
"8",""
"Female","224"
"Male","220"
"80",""
"Female","25"
"Male","27"
"81",""
"Female","6"
"Male","8"
"82",""
"Female","12"
"Male","15"
"83",""
"Female","12"
"Male","14"
"84",""
"Female","11"
"Male","8"
"85",""
"Female","56"
"Male","62"
"9",""
"Female","231"
"Male","196"
