"Population by Single Year of Age","Number"
"0",""
"Female","168"
"Male","198"
"1",""
"Female","159"
"Male","174"
"10",""
"Female","309"
"Male","296"
"11",""
"Female","241"
"Male","277"
"12",""
"Female","349"
"Male","364"
"13",""
"Female","325"
"Male","301"
"14",""
"Female","321"
"Male","299"
"15",""
"Female","353"
"Male","310"
"16",""
"Female","324"
"Male","303"
"17",""
"Female","269"
"Male","283"
"18",""
"Female","317"
"Male","259"
"19",""
"Female","238"
"Male","187"
"2",""
"Female","163"
"Male","191"
"20",""
"Female","275"
"Male","173"
"21",""
"Female","218"
"Male","137"
"22",""
"Female","248"
"Male","127"
"23",""
"Female","200"
"Male","112"
"24",""
"Female","209"
"Male","127"
"25",""
"Female","273"
"Male","162"
"26",""
"Female","180"
"Male","97"
"27",""
"Female","163"
"Male","95"
"28",""
"Female","224"
"Male","104"
"29",""
"Female","101"
"Male","52"
"3",""
"Female","188"
"Male","204"
"30",""
"Female","282"
"Male","146"
"31",""
"Female","101"
"Male","60"
"32",""
"Female","157"
"Male","89"
"33",""
"Female","99"
"Male","63"
"34",""
"Female","119"
"Male","43"
"35",""
"Female","294"
"Male","147"
"36",""
"Female","126"
"Male","65"
"37",""
"Female","117"
"Male","67"
"38",""
"Female","164"
"Male","97"
"39",""
"Female","79"
"Male","70"
"4",""
"Female","205"
"Male","222"
"40",""
"Female","349"
"Male","159"
"41",""
"Female","96"
"Male","70"
"42",""
"Female","153"
"Male","101"
"43",""
"Female","116"
"Male","91"
"44",""
"Female","111"
"Male","65"
"45",""
"Female","243"
"Male","170"
"46",""
"Female","97"
"Male","76"
"47",""
"Female","85"
"Male","78"
"48",""
"Female","134"
"Male","101"
"49",""
"Female","84"
"Male","73"
"5",""
"Female","213"
"Male","242"
"50",""
"Female","306"
"Male","190"
"51",""
"Female","83"
"Male","94"
"52",""
"Female","115"
"Male","116"
"53",""
"Female","95"
"Male","75"
"54",""
"Female","82"
"Male","62"
"55",""
"Female","176"
"Male","144"
"56",""
"Female","102"
"Male","83"
"57",""
"Female","71"
"Male","66"
"58",""
"Female","117"
"Male","76"
"59",""
"Female","73"
"Male","65"
"6",""
"Female","218"
"Male","207"
"60",""
"Female","234"
"Male","170"
"61",""
"Female","55"
"Male","62"
"62",""
"Female","103"
"Male","86"
"63",""
"Female","64"
"Male","70"
"64",""
"Female","60"
"Male","53"
"65",""
"Female","139"
"Male","113"
"66",""
"Female","59"
"Male","54"
"67",""
"Female","78"
"Male","58"
"68",""
"Female","73"
"Male","87"
"69",""
"Female","32"
"Male","36"
"7",""
"Female","236"
"Male","257"
"70",""
"Female","134"
"Male","102"
"71",""
"Female","34"
"Male","43"
"72",""
"Female","51"
"Male","63"
"73",""
"Female","31"
"Male","45"
"74",""
"Female","26"
"Male","31"
"75",""
"Female","76"
"Male","73"
"76",""
"Female","21"
"Male","42"
"77",""
"Female","31"
"Male","35"
"78",""
"Female","39"
"Male","42"
"79",""
"Female","13"
"Male","24"
"8",""
"Female","240"
"Male","271"
"80",""
"Female","50"
"Male","40"
"81",""
"Female","16"
"Male","13"
"82",""
"Female","19"
"Male","18"
"83",""
"Female","12"
"Male","17"
"84",""
"Female","25"
"Male","20"
"85",""
"Female","79"
"Male","64"
"9",""
"Female","210"
"Male","263"
