"Population by Caste Ethinicity","Number"
"Badi",""
"Female","8"
"Male","8"
"","16"
"Bangali",""
"Female","32"
"Male","46"
"","78"
"Brahman - Hill",""
"Female","1312"
"Male","1532"
"","2844"
"Brahman - Tarai",""
"Female","47"
"Male","45"
"","92"
"Chamar/ Harijan/ Ram",""
"Female","5"
"Male","8"
"","13"
"Chhetri",""
"Female","1737"
"Male","1868"
"","3605"
"Dalit Others",""
"Female","47"
"Male","68"
"","115"
"Damai/Dholi",""
"Female","57"
"Male","62"
"","119"
"Danuwar",""
"Female","15"
"Male","10"
"","25"
"Dhanuk",""
"Female","21"
"Male","28"
"","49"
"Dhimal",""
"Female","9"
"Male","6"
"","15"
"Foreigner",""
"Female","6"
"Male","8"
"","14"
"Gaine",""
"Female","19"
"Male","20"
"","39"
"Gharti/Bhujel",""
"Female","38"
"Male","52"
"","90"
"Gurung",""
"Female","136"
"Male","151"
"","287"
"Hajam/Thakur",""
"Female","45"
"Male","71"
"","116"
"Halwai",""
"Female","21"
"Male","34"
"","55"
"Kalwar",""
"Female","6"
"Male","19"
"","25"
"Kami",""
"Female","169"
"Male","200"
"","369"
"Kathabaniyan",""
"Female","32"
"Male","34"
"","66"
"Kayastha",""
"Female","15"
"Male","18"
"","33"
"Koiri/Kushwaha",""
"Female","21"
"Male","35"
"","56"
"Kumal",""
"Female","3"
"Male","8"
"","11"
"Kurmi",""
"Female","3"
"Male","12"
"","15"
"Limbu",""
"Female","86"
"Male","71"
"","157"
"Magar",""
"Female","451"
"Male","477"
"","928"
"Majhi",""
"Female","63"
"Male","59"
"","122"
"Marwadi",""
"Female","5"
"Male","6"
"","11"
"Musalman",""
"Female","97"
"Male","149"
"","246"
"Newar",""
"Female","32663"
"Male","32112"
"","64775"
"Others",""
"Female","73"
"Male","101"
"","174"
"Rai",""
"Female","252"
"Male","211"
"","463"
"Rajput",""
"Female","6"
"Male","8"
"","14"
"Sanyasi/Dasnami",""
"Female","104"
"Male","101"
"","205"
"Sarki",""
"Female","8"
"Male","12"
"","20"
"Sherpa",""
"Female","17"
"Male","11"
"","28"
"Sunuwar",""
"Female","17"
"Male","10"
"","27"
"Tamang",""
"Female","2753"
"Male","2880"
"","5633"
"Teli",""
"Female","33"
"Male","99"
"","132"
"Terai Others",""
"Female","62"
"Male","122"
"","184"
"Thakuri",""
"Female","40"
"Male","75"
"","115"
"Thami",""
"Female","7"
"Male","9"
"","16"
"Tharu",""
"Female","95"
"Male","146"
"","241"
"Yadav",""
"Female","31"
"Male","79"
"","110"
