"Population by Single Year of Age","Number"
"0",""
"Female","122"
"Male","108"
"1",""
"Female","117"
"Male","110"
"10",""
"Female","166"
"Male","164"
"11",""
"Female","144"
"Male","142"
"12",""
"Female","149"
"Male","201"
"13",""
"Female","135"
"Male","145"
"14",""
"Female","165"
"Male","155"
"15",""
"Female","136"
"Male","168"
"16",""
"Female","147"
"Male","117"
"17",""
"Female","174"
"Male","138"
"18",""
"Female","155"
"Male","141"
"19",""
"Female","107"
"Male","112"
"2",""
"Female","122"
"Male","119"
"20",""
"Female","113"
"Male","73"
"21",""
"Female","118"
"Male","76"
"22",""
"Female","109"
"Male","94"
"23",""
"Female","89"
"Male","67"
"24",""
"Female","79"
"Male","73"
"25",""
"Female","122"
"Male","57"
"26",""
"Female","75"
"Male","47"
"27",""
"Female","98"
"Male","50"
"28",""
"Female","76"
"Male","52"
"29",""
"Female","46"
"Male","34"
"3",""
"Female","131"
"Male","119"
"30",""
"Female","98"
"Male","79"
"31",""
"Female","49"
"Male","36"
"32",""
"Female","63"
"Male","61"
"33",""
"Female","45"
"Male","27"
"34",""
"Female","48"
"Male","38"
"35",""
"Female","92"
"Male","67"
"36",""
"Female","52"
"Male","41"
"37",""
"Female","42"
"Male","44"
"38",""
"Female","48"
"Male","34"
"39",""
"Female","46"
"Male","31"
"4",""
"Female","134"
"Male","155"
"40",""
"Female","101"
"Male","79"
"41",""
"Female","43"
"Male","45"
"42",""
"Female","73"
"Male","59"
"43",""
"Female","42"
"Male","45"
"44",""
"Female","45"
"Male","36"
"45",""
"Female","71"
"Male","57"
"46",""
"Female","47"
"Male","41"
"47",""
"Female","56"
"Male","45"
"48",""
"Female","55"
"Male","35"
"49",""
"Female","33"
"Male","52"
"5",""
"Female","149"
"Male","153"
"50",""
"Female","83"
"Male","78"
"51",""
"Female","37"
"Male","44"
"52",""
"Female","58"
"Male","53"
"53",""
"Female","47"
"Male","26"
"54",""
"Female","45"
"Male","30"
"55",""
"Female","42"
"Male","47"
"56",""
"Female","33"
"Male","32"
"57",""
"Female","33"
"Male","42"
"58",""
"Female","23"
"Male","26"
"59",""
"Female","41"
"Male","28"
"6",""
"Female","156"
"Male","116"
"60",""
"Female","57"
"Male","38"
"61",""
"Female","31"
"Male","26"
"62",""
"Female","33"
"Male","29"
"63",""
"Female","30"
"Male","18"
"64",""
"Female","20"
"Male","22"
"65",""
"Female","34"
"Male","18"
"66",""
"Female","10"
"Male","21"
"67",""
"Female","27"
"Male","19"
"68",""
"Female","22"
"Male","28"
"69",""
"Female","16"
"Male","15"
"7",""
"Female","175"
"Male","157"
"70",""
"Female","23"
"Male","33"
"71",""
"Female","16"
"Male","17"
"72",""
"Female","15"
"Male","19"
"73",""
"Female","12"
"Male","17"
"74",""
"Female","12"
"Male","7"
"75",""
"Female","27"
"Male","27"
"76",""
"Female","12"
"Male","12"
"77",""
"Female","15"
"Male","19"
"78",""
"Female","18"
"Male","12"
"79",""
"Female","7"
"Male","10"
"8",""
"Female","152"
"Male","158"
"80",""
"Female","12"
"Male","10"
"81",""
"Female","5"
"Male","6"
"82",""
"Female","3"
"Male","9"
"83",""
"Female","1"
"Male","9"
"84",""
"Female","4"
"Male","8"
"85",""
"Female","11"
"Male","14"
"9",""
"Female","118"
"Male","129"
