"Population by Single Year of Age","Number"
"0",""
"Female","138"
"Male","178"
"1",""
"Female","142"
"Male","142"
"10",""
"Female","224"
"Male","222"
"11",""
"Female","227"
"Male","201"
"12",""
"Female","221"
"Male","236"
"13",""
"Female","211"
"Male","197"
"14",""
"Female","244"
"Male","209"
"15",""
"Female","214"
"Male","229"
"16",""
"Female","229"
"Male","200"
"17",""
"Female","235"
"Male","203"
"18",""
"Female","212"
"Male","203"
"19",""
"Female","134"
"Male","120"
"2",""
"Female","143"
"Male","164"
"20",""
"Female","187"
"Male","139"
"21",""
"Female","138"
"Male","93"
"22",""
"Female","196"
"Male","128"
"23",""
"Female","123"
"Male","90"
"24",""
"Female","118"
"Male","83"
"25",""
"Female","161"
"Male","76"
"26",""
"Female","125"
"Male","67"
"27",""
"Female","114"
"Male","75"
"28",""
"Female","114"
"Male","70"
"29",""
"Female","87"
"Male","64"
"3",""
"Female","150"
"Male","166"
"30",""
"Female","157"
"Male","112"
"31",""
"Female","80"
"Male","57"
"32",""
"Female","94"
"Male","83"
"33",""
"Female","81"
"Male","50"
"34",""
"Female","86"
"Male","65"
"35",""
"Female","136"
"Male","97"
"36",""
"Female","103"
"Male","64"
"37",""
"Female","103"
"Male","58"
"38",""
"Female","90"
"Male","69"
"39",""
"Female","68"
"Male","43"
"4",""
"Female","190"
"Male","203"
"40",""
"Female","158"
"Male","127"
"41",""
"Female","71"
"Male","65"
"42",""
"Female","91"
"Male","87"
"43",""
"Female","71"
"Male","60"
"44",""
"Female","63"
"Male","57"
"45",""
"Female","92"
"Male","85"
"46",""
"Female","55"
"Male","51"
"47",""
"Female","62"
"Male","57"
"48",""
"Female","81"
"Male","75"
"49",""
"Female","72"
"Male","66"
"5",""
"Female","188"
"Male","192"
"50",""
"Female","129"
"Male","128"
"51",""
"Female","62"
"Male","69"
"52",""
"Female","54"
"Male","81"
"53",""
"Female","37"
"Male","41"
"54",""
"Female","37"
"Male","43"
"55",""
"Female","71"
"Male","62"
"56",""
"Female","37"
"Male","54"
"57",""
"Female","45"
"Male","49"
"58",""
"Female","49"
"Male","60"
"59",""
"Female","37"
"Male","46"
"6",""
"Female","209"
"Male","177"
"60",""
"Female","69"
"Male","76"
"61",""
"Female","40"
"Male","45"
"62",""
"Female","56"
"Male","34"
"63",""
"Female","49"
"Male","35"
"64",""
"Female","29"
"Male","30"
"65",""
"Female","38"
"Male","33"
"66",""
"Female","18"
"Male","18"
"67",""
"Female","33"
"Male","33"
"68",""
"Female","32"
"Male","30"
"69",""
"Female","23"
"Male","23"
"7",""
"Female","214"
"Male","189"
"70",""
"Female","41"
"Male","46"
"71",""
"Female","16"
"Male","23"
"72",""
"Female","22"
"Male","29"
"73",""
"Female","20"
"Male","31"
"74",""
"Female","18"
"Male","15"
"75",""
"Female","41"
"Male","22"
"76",""
"Female","9"
"Male","11"
"77",""
"Female","16"
"Male","15"
"78",""
"Female","23"
"Male","19"
"79",""
"Female","11"
"Male","16"
"8",""
"Female","210"
"Male","218"
"80",""
"Female","15"
"Male","14"
"81",""
"Female","5"
"Male","7"
"82",""
"Female","9"
"Male","12"
"83",""
"Female","11"
"Male","7"
"84",""
"Female","9"
"Male","14"
"85",""
"Female","34"
"Male","41"
"9",""
"Female","167"
"Male","208"
