"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","150"
"Male","196"
"","346"
"Bangali",""
"Female","56"
"Male","70"
"","126"
"Baraee",""
"Female","46"
"Male","52"
"","98"
"Brahman - Hill",""
"Female","146"
"Male","158"
"","304"
"Brahman - Tarai",""
"Female","397"
"Male","418"
"","815"
"Chamar/ Harijan/ Ram",""
"Female","597"
"Male","706"
"","1303"
"Chhetri",""
"Female","224"
"Male","227"
"","451"
"Chidimar",""
"Female","12"
"Male","21"
"","33"
"Dalit Others",""
"Female","132"
"Male","176"
"","308"
"Damai/Dholi",""
"Female","258"
"Male","272"
"","530"
"Dhobi",""
"Female","385"
"Male","447"
"","832"
"Dusadh/ Pasawan/ Pasi",""
"Female","547"
"Male","619"
"","1166"
"Gaderi/Bhedihar",""
"Female","89"
"Male","89"
"","178"
"Hajam/Thakur",""
"Female","358"
"Male","380"
"","738"
"Halwai",""
"Female","61"
"Male","68"
"","129"
"Jhangad/ Dhagar",""
"Female","7"
"Male","11"
"","18"
"Kahar",""
"Female","29"
"Male","32"
"","61"
"Kalwar",""
"Female","40"
"Male","43"
"","83"
"Kami",""
"Female","102"
"Male","89"
"","191"
"Kanu",""
"Female","6"
"Male","6"
"","12"
"Kathabaniyan",""
"Female","132"
"Male","139"
"","271"
"Kayastha",""
"Female","263"
"Male","275"
"","538"
"Kewat",""
"Female","99"
"Male","95"
"","194"
"Khatwe",""
"Female","107"
"Male","100"
"","207"
"Koiri/Kushwaha",""
"Female","561"
"Male","596"
"","1157"
"Kori",""
"Female","56"
"Male","53"
"","109"
"Kumal",""
"Female","22"
"Male","26"
"","48"
"Kumhar",""
"Female","112"
"Male","139"
"","251"
"Kurmi",""
"Female","261"
"Male","304"
"","565"
"Lodh",""
"Female","16"
"Male","15"
"","31"
"Lohar",""
"Female","68"
"Male","69"
"","137"
"Magar",""
"Female","156"
"Male","137"
"","293"
"Majhi",""
"Female","5"
"Male","7"
"","12"
"Mali",""
"Female","8"
"Male","8"
"","16"
"Mallaha",""
"Female","39"
"Male","53"
"","92"
"Musalman",""
"Female","7831"
"Male","7946"
"","15777"
"Newar",""
"Female","21"
"Male","13"
"","34"
"Others",""
"Female","30"
"Male","18"
"","48"
"Sanyasi/Dasnami",""
"Female","65"
"Male","49"
"","114"
"Sonar",""
"Female","51"
"Male","45"
"","96"
"Teli",""
"Female","232"
"Male","253"
"","485"
"Terai Others",""
"Female","68"
"Male","68"
"","136"
"Thakuri",""
"Female","11"
"Male","8"
"","19"
"Tharu",""
"Female","467"
"Male","528"
"","995"
"Yadav",""
"Female","2641"
"Male","2954"
"","5595"
