"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","99"
"Male","81"
"","180"
"Badi",""
"Female","19"
"Male","12"
"","31"
"Bangali",""
"Female","28"
"Male","34"
"","62"
"Baraee",""
"Female","220"
"Male","233"
"","453"
"Brahman - Hill",""
"Female","188"
"Male","178"
"","366"
"Brahman - Tarai",""
"Female","35"
"Male","38"
"","73"
"Chamar/ Harijan/ Ram",""
"Female","1912"
"Male","1733"
"","3645"
"Chhetri",""
"Female","428"
"Male","394"
"","822"
"Damai/Dholi",""
"Female","88"
"Male","83"
"","171"
"Danuwar",""
"Female","439"
"Male","404"
"","843"
"Dhanuk",""
"Female","646"
"Male","612"
"","1258"
"Dhobi",""
"Female","69"
"Male","54"
"","123"
"Dom",""
"Female","106"
"Male","80"
"","186"
"Dusadh/ Pasawan/ Pasi",""
"Female","779"
"Male","721"
"","1500"
"Gaderi/Bhedihar",""
"Female","348"
"Male","282"
"","630"
"Gharti/Bhujel",""
"Female","75"
"Male","61"
"","136"
"Hajam/Thakur",""
"Female","254"
"Male","263"
"","517"
"Halwai",""
"Female","754"
"Male","734"
"","1488"
"Jhangad/ Dhagar",""
"Female","255"
"Male","213"
"","468"
"Kalar",""
"Female","5"
"Male","9"
"","14"
"Kalwar",""
"Female","221"
"Male","190"
"","411"
"Kami",""
"Female","540"
"Male","485"
"","1025"
"Kathabaniyan",""
"Female","163"
"Male","190"
"","353"
"Kayastha",""
"Female","76"
"Male","62"
"","138"
"Kewat",""
"Female","301"
"Male","250"
"","551"
"Khaling",""
"Female","4"
"Male","8"
"","12"
"Khatwe",""
"Female","200"
"Male","185"
"","385"
"Koche",""
"Female","25"
"Male","15"
"","40"
"Koiri/Kushwaha",""
"Female","3220"
"Male","3134"
"","6354"
"Kumal",""
"Female","7"
"Male","6"
"","13"
"Kumhar",""
"Female","48"
"Male","48"
"","96"
"Kurmi",""
"Female","81"
"Male","82"
"","163"
"Limbu",""
"Female","6"
"Male","7"
"","13"
"Lohar",""
"Female","53"
"Male","46"
"","99"
"Magar",""
"Female","1243"
"Male","1195"
"","2438"
"Majhi",""
"Female","10"
"Male","3"
"","13"
"Mali",""
"Female","9"
"Male","15"
"","24"
"Mallaha",""
"Female","852"
"Male","712"
"","1564"
"Marwadi",""
"Female","30"
"Male","32"
"","62"
"Musahar",""
"Female","2030"
"Male","2106"
"","4136"
"Musalman",""
"Female","2037"
"Male","1734"
"","3771"
"Newar",""
"Female","456"
"Male","510"
"","966"
"Nuniya",""
"Female","19"
"Male","17"
"","36"
"Others",""
"Female","22"
"Male","28"
"","50"
"Pattharkatta/ Kushwadiya",""
"Female","5"
"Male","7"
"","12"
"Punjabi/Sikh",""
"Female","10"
"Male","7"
"","17"
"Rai",""
"Female","178"
"Male","159"
"","337"
"Rajput",""
"Female","44"
"Male","54"
"","98"
"Sanyasi/Dasnami",""
"Female","119"
"Male","101"
"","220"
"Sarki",""
"Female","182"
"Male","131"
"","313"
"Sonar",""
"Female","118"
"Male","133"
"","251"
"Sudhi",""
"Female","813"
"Male","857"
"","1670"
"Sunuwar",""
"Female","100"
"Male","95"
"","195"
"Tamang",""
"Female","1412"
"Male","1341"
"","2753"
"Tatma/Tatwa",""
"Female","363"
"Male","294"
"","657"
"Teli",""
"Female","1570"
"Male","1542"
"","3112"
"Terai Others",""
"Female","520"
"Male","474"
"","994"
"Thakuri",""
"Female","80"
"Male","57"
"","137"
"Tharu",""
"Female","203"
"Male","207"
"","410"
"Undefined Others",""
"Female","41"
"Male","35"
"","76"
"Yadav",""
"Female","2585"
"Male","2621"
"","5206"
