"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","31"
"Male","39"
"","70"
"Badi",""
"Female","42"
"Male","46"
"","88"
"Bahing",""
"Female","40"
"Male","39"
"","79"
"Bangali",""
"Female","127"
"Male","162"
"","289"
"Bantaba",""
"Female","509"
"Male","468"
"","977"
"Bantar/Sardar",""
"Female","10"
"Male","6"
"","16"
"Baraee",""
"Female","30"
"Male","65"
"","95"
"Bhote",""
"Female","48"
"Male","49"
"","97"
"Brahman - Hill",""
"Female","4967"
"Male","4797"
"","9764"
"Brahman - Tarai",""
"Female","142"
"Male","161"
"","303"
"Chamar/ Harijan/ Ram",""
"Female","71"
"Male","65"
"","136"
"Chamling",""
"Female","281"
"Male","288"
"","569"
"Chhetri",""
"Female","7860"
"Male","6832"
"","14692"
"Dalit Others",""
"Female","46"
"Male","43"
"","89"
"Damai/Dholi",""
"Female","1600"
"Male","1368"
"","2968"
"Danuwar",""
"Female","25"
"Male","15"
"","40"
"Dev",""
"Female","17"
"Male","20"
"","37"
"Dhanuk",""
"Female","65"
"Male","93"
"","158"
"Dhimal",""
"Female","85"
"Male","79"
"","164"
"Dhobi",""
"Female","24"
"Male","25"
"","49"
"Dhunia",""
"Female","7"
"Male","5"
"","12"
"Dom",""
"Female","135"
"Male","112"
"","247"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","9"
"","16"
"Foreigner",""
"Female","10"
"Male","15"
"","25"
"Ghale",""
"Female","19"
"Male","14"
"","33"
"Gharti/Bhujel",""
"Female","958"
"Male","908"
"","1866"
"Gurung",""
"Female","1490"
"Male","1185"
"","2675"
"Hajam/Thakur",""
"Female","153"
"Male","195"
"","348"
"Halkhor",""
"Female","7"
"Male","11"
"","18"
"Halwai",""
"Female","299"
"Male","321"
"","620"
"Janajati Others",""
"Female","9"
"Male","10"
"","19"
"Jhangad/ Dhagar",""
"Female","110"
"Male","91"
"","201"
"Kalwar",""
"Female","150"
"Male","197"
"","347"
"Kami",""
"Female","4480"
"Male","4046"
"","8526"
"Kanu",""
"Female","9"
"Male","12"
"","21"
"Kathabaniyan",""
"Female","207"
"Male","258"
"","465"
"Kayastha",""
"Female","45"
"Male","56"
"","101"
"Kewat",""
"Female","15"
"Male","21"
"","36"
"Khaling",""
"Female","45"
"Male","30"
"","75"
"Khatwe",""
"Female","12"
"Male","2"
"","14"
"Khawas",""
"Female","32"
"Male","46"
"","78"
"Koiri/Kushwaha",""
"Female","24"
"Male","42"
"","66"
"Kulung",""
"Female","1107"
"Male","929"
"","2036"
"Kumal",""
"Female","17"
"Male","10"
"","27"
"Kumhar",""
"Female","5"
"Male","10"
"","15"
"Lepcha",""
"Female","6"
"Male","6"
"","12"
"Limbu",""
"Female","8870"
"Male","7191"
"","16061"
"Lohar",""
"Female","8"
"Male","13"
"","21"
"Magar",""
"Female","3118"
"Male","2692"
"","5810"
"Majhi",""
"Female","255"
"Male","234"
"","489"
"Mallaha",""
"Female","37"
"Male","40"
"","77"
"Marwadi",""
"Female","813"
"Male","871"
"","1684"
"Mewahang Bala",""
"Female","29"
"Male","13"
"","42"
"Munda",""
"Female","7"
"Male","4"
"","11"
"Musahar",""
"Female","15"
"Male","12"
"","27"
"Musalman",""
"Female","758"
"Male","1055"
"","1813"
"Nachhiring",""
"Female","10"
"Male","11"
"","21"
"Newar",""
"Female","8146"
"Male","7091"
"","15237"
"Others",""
"Female","57"
"Male","65"
"","122"
"Punjabi/Sikh",""
"Female","48"
"Male","58"
"","106"
"Rai",""
"Female","15588"
"Male","12948"
"","28536"
"Rajbansi",""
"Female","50"
"Male","69"
"","119"
"Rajdhob",""
"Female","5"
"Male","10"
"","15"
"Rajput",""
"Female","99"
"Male","114"
"","213"
"Samgpang",""
"Female","74"
"Male","63"
"","137"
"Sanyasi/Dasnami",""
"Female","316"
"Male","303"
"","619"
"Sarki",""
"Female","802"
"Male","687"
"","1489"
"Satar/ Santhal",""
"Female","32"
"Male","18"
"","50"
"Sherpa",""
"Female","489"
"Male","452"
"","941"
"Sonar",""
"Female","46"
"Male","41"
"","87"
"Sudhi",""
"Female","18"
"Male","22"
"","40"
"Sunuwar",""
"Female","305"
"Male","276"
"","581"
"Tamang",""
"Female","5388"
"Male","4615"
"","10003"
"Tatma/Tatwa",""
"Female","10"
"Male","21"
"","31"
"Teli",""
"Female","567"
"Male","666"
"","1233"
"Terai Others",""
"Female","87"
"Male","88"
"","175"
"Thakuri",""
"Female","86"
"Male","68"
"","154"
"Thami",""
"Female","26"
"Male","15"
"","41"
"Tharu",""
"Female","684"
"Male","884"
"","1568"
"Thulung",""
"Female","68"
"Male","71"
"","139"
"Undefined Others",""
"Female","137"
"Male","121"
"","258"
"Yadav",""
"Female","161"
"Male","237"
"","398"
"Yakkha",""
"Female","425"
"Male","309"
"","734"
"Yamphu",""
"Female","22"
"Male","22"
"","44"
