"Population by Single Year of Age","Number"
"0",""
"Female","244"
"Male","268"
"1",""
"Female","250"
"Male","262"
"10",""
"Female","445"
"Male","505"
"11",""
"Female","415"
"Male","425"
"12",""
"Female","479"
"Male","522"
"13",""
"Female","462"
"Male","470"
"14",""
"Female","398"
"Male","403"
"15",""
"Female","452"
"Male","421"
"16",""
"Female","455"
"Male","378"
"17",""
"Female","464"
"Male","389"
"18",""
"Female","439"
"Male","412"
"19",""
"Female","347"
"Male","303"
"2",""
"Female","279"
"Male","269"
"20",""
"Female","492"
"Male","311"
"21",""
"Female","335"
"Male","261"
"22",""
"Female","445"
"Male","255"
"23",""
"Female","343"
"Male","194"
"24",""
"Female","394"
"Male","176"
"25",""
"Female","432"
"Male","223"
"26",""
"Female","375"
"Male","183"
"27",""
"Female","287"
"Male","173"
"28",""
"Female","378"
"Male","189"
"29",""
"Female","219"
"Male","109"
"3",""
"Female","265"
"Male","317"
"30",""
"Female","475"
"Male","240"
"31",""
"Female","170"
"Male","135"
"32",""
"Female","294"
"Male","176"
"33",""
"Female","198"
"Male","107"
"34",""
"Female","207"
"Male","131"
"35",""
"Female","397"
"Male","240"
"36",""
"Female","212"
"Male","121"
"37",""
"Female","166"
"Male","77"
"38",""
"Female","215"
"Male","146"
"39",""
"Female","133"
"Male","81"
"4",""
"Female","291"
"Male","341"
"40",""
"Female","438"
"Male","216"
"41",""
"Female","100"
"Male","78"
"42",""
"Female","186"
"Male","129"
"43",""
"Female","157"
"Male","86"
"44",""
"Female","115"
"Male","74"
"45",""
"Female","285"
"Male","180"
"46",""
"Female","117"
"Male","83"
"47",""
"Female","123"
"Male","93"
"48",""
"Female","169"
"Male","128"
"49",""
"Female","113"
"Male","58"
"5",""
"Female","362"
"Male","354"
"50",""
"Female","314"
"Male","234"
"51",""
"Female","100"
"Male","97"
"52",""
"Female","100"
"Male","140"
"53",""
"Female","102"
"Male","97"
"54",""
"Female","93"
"Male","80"
"55",""
"Female","173"
"Male","166"
"56",""
"Female","109"
"Male","109"
"57",""
"Female","95"
"Male","85"
"58",""
"Female","124"
"Male","93"
"59",""
"Female","81"
"Male","69"
"6",""
"Female","349"
"Male","350"
"60",""
"Female","245"
"Male","209"
"61",""
"Female","69"
"Male","69"
"62",""
"Female","82"
"Male","71"
"63",""
"Female","55"
"Male","70"
"64",""
"Female","66"
"Male","76"
"65",""
"Female","154"
"Male","131"
"66",""
"Female","44"
"Male","43"
"67",""
"Female","41"
"Male","46"
"68",""
"Female","69"
"Male","89"
"69",""
"Female","27"
"Male","33"
"7",""
"Female","363"
"Male","424"
"70",""
"Female","119"
"Male","104"
"71",""
"Female","24"
"Male","28"
"72",""
"Female","37"
"Male","59"
"73",""
"Female","28"
"Male","39"
"74",""
"Female","24"
"Male","26"
"75",""
"Female","78"
"Male","50"
"76",""
"Female","25"
"Male","21"
"77",""
"Female","30"
"Male","22"
"78",""
"Female","26"
"Male","31"
"79",""
"Female","4"
"Male","17"
"8",""
"Female","402"
"Male","433"
"80",""
"Female","36"
"Male","39"
"81",""
"Female","12"
"Male","16"
"82",""
"Female","13"
"Male","22"
"83",""
"Female","10"
"Male","17"
"84",""
"Female","16"
"Male","19"
"85",""
"Female","49"
"Male","53"
"9",""
"Female","406"
"Male","402"
