"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","33"
"Male","30"
"Bangali",""
"Female","16"
"Male","17"
"Baraee",""
"Female","5"
"Male","6"
"Brahman - Hill",""
"Female","3564"
"Male","2809"
"Brahman - Tarai",""
"Female","12"
"Male","10"
"Chamar/ Harijan/ Ram",""
"Female","35"
"Male","35"
"Chhantyal/Chhantel",""
"Female","14"
"Male","11"
"Chhetri",""
"Female","2265"
"Male","1740"
"Dalit Others",""
"Female","20"
"Male","12"
"Damai/Dholi",""
"Female","520"
"Male","437"
"Dhobi",""
"Female","16"
"Male","21"
"Dusadh/ Pasawan/ Pasi",""
"Female","30"
"Male","32"
"Gaine",""
"Female","49"
"Male","44"
"Gharti/Bhujel",""
"Female","57"
"Male","34"
"Gurung",""
"Female","232"
"Male","180"
"Hajam/Thakur",""
"Female","37"
"Male","40"
"Kahar",""
"Female","24"
"Male","21"
"Kalwar",""
"Female","21"
"Male","19"
"Kami",""
"Female","1908"
"Male","1482"
"Kathabaniyan",""
"Female","8"
"Male","4"
"Kewat",""
"Female","117"
"Male","128"
"Kumal",""
"Female","69"
"Male","64"
"Lodh",""
"Female","387"
"Male","382"
"Lohar",""
"Female","44"
"Male","45"
"Magar",""
"Female","5564"
"Male","4339"
"Majhi",""
"Female","52"
"Male","58"
"Mallaha",""
"Female","91"
"Male","95"
"Musahar",""
"Female","59"
"Male","51"
"Musalman",""
"Female","87"
"Male","81"
"Newar",""
"Female","125"
"Male","125"
"Others",""
"Female","19"
"Male","17"
"Rai",""
"Female","20"
"Male","15"
"Sanyasi/Dasnami",""
"Female","103"
"Male","71"
"Sarki",""
"Female","157"
"Male","155"
"Sonar",""
"Female","17"
"Male","5"
"Tamang",""
"Female","25"
"Male","11"
"Teli",""
"Female","23"
"Male","24"
"Thakali",""
"Female","23"
"Male","20"
"Thakuri",""
"Female","103"
"Male","74"
"Tharu",""
"Female","2081"
"Male","1935"
"Yadav",""
"Female","175"
"Male","186"
