"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","47"
"Male","48"
"Badhaee",""
"Female","253"
"Male","233"
"Bangali",""
"Female","273"
"Male","295"
"Bantar/Sardar",""
"Female","47"
"Male","44"
"Baraee",""
"Female","367"
"Male","353"
"Brahman - Hill",""
"Female","563"
"Male","547"
"Brahman - Tarai",""
"Female","1030"
"Male","1095"
"Byasi/Sauka",""
"Female","12"
"Male","13"
"Chamar/ Harijan/ Ram",""
"Female","953"
"Male","988"
"Chhetri",""
"Female","397"
"Male","409"
"Damai/Dholi",""
"Female","78"
"Male","80"
"Danuwar",""
"Female","3"
"Male","9"
"Dev",""
"Female","442"
"Male","474"
"Dhanuk",""
"Female","2274"
"Male","2419"
"Dhobi",""
"Female","358"
"Male","411"
"Dom",""
"Female","76"
"Male","65"
"Dusadh/ Pasawan/ Pasi",""
"Female","140"
"Male","123"
"Foreigner",""
"Female","20"
"Male","16"
"Gharti/Bhujel",""
"Female","63"
"Male","60"
"Gurung",""
"Female","18"
"Male","15"
"Hajam/Thakur",""
"Female","540"
"Male","565"
"Halkhor",""
"Female","46"
"Male","67"
"Halwai",""
"Female","786"
"Male","896"
"Kalwar",""
"Female","167"
"Male","197"
"Kami",""
"Female","118"
"Male","130"
"Kanu",""
"Female","20"
"Male","22"
"Kathabaniyan",""
"Female","2531"
"Male","2632"
"Kayastha",""
"Female","418"
"Male","445"
"Kewat",""
"Female","13"
"Male","10"
"Khatwe",""
"Female","1172"
"Male","1162"
"Khawas",""
"Female","7"
"Male","10"
"Koiri/Kushwaha",""
"Female","235"
"Male","272"
"Kumal",""
"Female","11"
"Male","11"
"Kumhar",""
"Female","110"
"Male","114"
"Kurmi",""
"Female","39"
"Male","46"
"Limbu",""
"Female","19"
"Male","16"
"Lohar",""
"Female","52"
"Male","67"
"Magar",""
"Female","234"
"Male","236"
"Majhi",""
"Female","21"
"Male","32"
"Mali",""
"Female","32"
"Male","33"
"Mallaha",""
"Female","69"
"Male","93"
"Marwadi",""
"Female","234"
"Male","245"
"Musahar",""
"Female","1249"
"Male","1314"
"Musalman",""
"Female","3599"
"Male","3413"
"Newar",""
"Female","223"
"Male","195"
"Nuniya",""
"Female","250"
"Male","223"
"Others",""
"Female","52"
"Male","42"
"Punjabi/Sikh",""
"Female","127"
"Male","115"
"Rai",""
"Female","64"
"Male","66"
"Rajbansi",""
"Female","30"
"Male","33"
"Rajbhar",""
"Female","327"
"Male","369"
"Rajdhob",""
"Female","116"
"Male","162"
"Rajput",""
"Female","354"
"Male","373"
"Sanyasi/Dasnami",""
"Female","57"
"Male","66"
"Sarki",""
"Female","6"
"Male","9"
"Sonar",""
"Female","405"
"Male","462"
"Sudhi",""
"Female","79"
"Male","106"
"Sunuwar",""
"Female","15"
"Male","12"
"Tamang",""
"Female","184"
"Male","217"
"Tatma/Tatwa",""
"Female","294"
"Male","272"
"Teli",""
"Female","2170"
"Male","2398"
"Terai Others",""
"Female","288"
"Male","307"
"Thakuri",""
"Female","14"
"Male","17"
"Tharu",""
"Female","705"
"Male","705"
"Undefined Others",""
"Female","89"
"Male","111"
"Yadav",""
"Female","8308"
"Male","9096"
"Yakkha",""
"Female","11"
"Male","11"
