"Population by Caste/Ethinicity","Number"
"Brahman - Hill",""
"Female","932"
"Male","874"
"Chhetri",""
"Female","4326"
"Male","3719"
"Dalit Others",""
"Female","21"
"Male","18"
"Damai/Dholi",""
"Female","203"
"Male","174"
"Ghale",""
"Female","35"
"Male","32"
"Gharti/Bhujel",""
"Female","97"
"Male","80"
"Gurung",""
"Female","272"
"Male","230"
"Hajam/Thakur",""
"Female","2"
"Male","10"
"Kalwar",""
"Female","31"
"Male","54"
"Kami",""
"Female","334"
"Male","317"
"Magar",""
"Female","449"
"Male","404"
"Musalman",""
"Female","18"
"Male","39"
"Newar",""
"Female","4524"
"Male","3848"
"Others",""
"Female","45"
"Male","52"
"Rai",""
"Female","13"
"Male","6"
"Sanyasi/Dasnami",""
"Female","26"
"Male","26"
"Sarki",""
"Female","77"
"Male","57"
"Sunuwar",""
"Female","36"
"Male","35"
"Tamang",""
"Female","10099"
"Male","9558"
"Teli",""
"Female","1"
"Male","10"
"Thakuri",""
"Female","259"
"Male","237"
"Tharu",""
"Female","10"
"Male","22"
"Yadav",""
"Female","2"
"Male","9"
