"Population by Single Year of Age","Number"
"0",""
"Female","356"
"Male","392"
"1",""
"Female","360"
"Male","305"
"10",""
"Female","478"
"Male","502"
"11",""
"Female","423"
"Male","451"
"12",""
"Female","558"
"Male","554"
"13",""
"Female","486"
"Male","472"
"14",""
"Female","546"
"Male","505"
"15",""
"Female","486"
"Male","452"
"16",""
"Female","482"
"Male","444"
"17",""
"Female","508"
"Male","476"
"18",""
"Female","559"
"Male","482"
"19",""
"Female","406"
"Male","325"
"2",""
"Female","328"
"Male","374"
"20",""
"Female","558"
"Male","340"
"21",""
"Female","424"
"Male","302"
"22",""
"Female","607"
"Male","368"
"23",""
"Female","481"
"Male","302"
"24",""
"Female","487"
"Male","246"
"25",""
"Female","603"
"Male","301"
"26",""
"Female","446"
"Male","273"
"27",""
"Female","436"
"Male","291"
"28",""
"Female","459"
"Male","306"
"29",""
"Female","291"
"Male","221"
"3",""
"Female","364"
"Male","356"
"30",""
"Female","657"
"Male","380"
"31",""
"Female","272"
"Male","191"
"32",""
"Female","378"
"Male","303"
"33",""
"Female","269"
"Male","233"
"34",""
"Female","267"
"Male","231"
"35",""
"Female","575"
"Male","390"
"36",""
"Female","280"
"Male","213"
"37",""
"Female","256"
"Male","203"
"38",""
"Female","279"
"Male","205"
"39",""
"Female","199"
"Male","166"
"4",""
"Female","398"
"Male","385"
"40",""
"Female","502"
"Male","452"
"41",""
"Female","189"
"Male","146"
"42",""
"Female","280"
"Male","231"
"43",""
"Female","199"
"Male","201"
"44",""
"Female","186"
"Male","144"
"45",""
"Female","384"
"Male","291"
"46",""
"Female","174"
"Male","166"
"47",""
"Female","181"
"Male","176"
"48",""
"Female","241"
"Male","210"
"49",""
"Female","176"
"Male","140"
"5",""
"Female","384"
"Male","428"
"50",""
"Female","358"
"Male","298"
"51",""
"Female","158"
"Male","145"
"52",""
"Female","238"
"Male","206"
"53",""
"Female","172"
"Male","150"
"54",""
"Female","177"
"Male","143"
"55",""
"Female","289"
"Male","221"
"56",""
"Female","194"
"Male","194"
"57",""
"Female","174"
"Male","154"
"58",""
"Female","173"
"Male","145"
"59",""
"Female","140"
"Male","134"
"6",""
"Female","422"
"Male","419"
"60",""
"Female","306"
"Male","283"
"61",""
"Female","177"
"Male","137"
"62",""
"Female","188"
"Male","152"
"63",""
"Female","106"
"Male","105"
"64",""
"Female","107"
"Male","121"
"65",""
"Female","198"
"Male","187"
"66",""
"Female","65"
"Male","126"
"67",""
"Female","127"
"Male","145"
"68",""
"Female","121"
"Male","146"
"69",""
"Female","71"
"Male","97"
"7",""
"Female","442"
"Male","481"
"70",""
"Female","168"
"Male","178"
"71",""
"Female","55"
"Male","69"
"72",""
"Female","78"
"Male","90"
"73",""
"Female","57"
"Male","60"
"74",""
"Female","50"
"Male","50"
"75",""
"Female","86"
"Male","99"
"76",""
"Female","50"
"Male","50"
"77",""
"Female","45"
"Male","46"
"78",""
"Female","70"
"Male","62"
"79",""
"Female","25"
"Male","28"
"8",""
"Female","448"
"Male","489"
"80",""
"Female","49"
"Male","46"
"81",""
"Female","31"
"Male","27"
"82",""
"Female","29"
"Male","25"
"83",""
"Female","35"
"Male","29"
"84",""
"Female","37"
"Male","27"
"85",""
"Female","132"
"Male","102"
"9",""
"Female","387"
"Male","395"
