"Population by Single Year of Age","Number"
"0",""
"Female","164"
"Male","165"
"1",""
"Female","124"
"Male","148"
"10",""
"Female","312"
"Male","379"
"11",""
"Female","144"
"Male","141"
"12",""
"Female","320"
"Male","310"
"13",""
"Female","172"
"Male","165"
"14",""
"Female","231"
"Male","215"
"15",""
"Female","199"
"Male","198"
"16",""
"Female","196"
"Male","207"
"17",""
"Female","135"
"Male","114"
"18",""
"Female","220"
"Male","213"
"19",""
"Female","87"
"Male","73"
"2",""
"Female","196"
"Male","244"
"20",""
"Female","304"
"Male","183"
"21",""
"Female","67"
"Male","68"
"22",""
"Female","204"
"Male","168"
"23",""
"Female","148"
"Male","60"
"24",""
"Female","92"
"Male","77"
"25",""
"Female","292"
"Male","271"
"26",""
"Female","85"
"Male","51"
"27",""
"Female","73"
"Male","68"
"28",""
"Female","252"
"Male","119"
"29",""
"Female","41"
"Male","27"
"3",""
"Female","255"
"Male","242"
"30",""
"Female","354"
"Male","263"
"31",""
"Female","29"
"Male","27"
"32",""
"Female","157"
"Male","112"
"33",""
"Female","129"
"Male","20"
"34",""
"Female","57"
"Male","43"
"35",""
"Female","311"
"Male","328"
"36",""
"Female","75"
"Male","52"
"37",""
"Female","33"
"Male","43"
"38",""
"Female","195"
"Male","85"
"39",""
"Female","24"
"Male","21"
"4",""
"Female","228"
"Male","253"
"40",""
"Female","287"
"Male","283"
"41",""
"Female","20"
"Male","29"
"42",""
"Female","76"
"Male","57"
"43",""
"Female","101"
"Male","24"
"44",""
"Female","47"
"Male","26"
"45",""
"Female","180"
"Male","301"
"46",""
"Female","33"
"Male","34"
"47",""
"Female","17"
"Male","18"
"48",""
"Female","168"
"Male","58"
"49",""
"Female","23"
"Male","9"
"5",""
"Female","287"
"Male","318"
"50",""
"Female","211"
"Male","254"
"51",""
"Female","32"
"Male","33"
"52",""
"Female","44"
"Male","48"
"53",""
"Female","77"
"Male","13"
"54",""
"Female","20"
"Male","16"
"55",""
"Female","152"
"Male","238"
"56",""
"Female","20"
"Male","28"
"57",""
"Female","14"
"Male","23"
"58",""
"Female","99"
"Male","42"
"59",""
"Female","19"
"Male","18"
"6",""
"Female","288"
"Male","273"
"60",""
"Female","156"
"Male","194"
"61",""
"Female","26"
"Male","24"
"62",""
"Female","42"
"Male","22"
"63",""
"Female","42"
"Male","18"
"64",""
"Female","11"
"Male","13"
"65",""
"Female","132"
"Male","146"
"66",""
"Female","26"
"Male","14"
"67",""
"Female","9"
"Male","21"
"68",""
"Female","77"
"Male","32"
"69",""
"Female","7"
"Male","8"
"7",""
"Female","253"
"Male","246"
"70",""
"Female","99"
"Male","132"
"71",""
"Female","9"
"Male","25"
"72",""
"Female","19"
"Male","24"
"73",""
"Female","12"
"Male","3"
"74",""
"Female","6"
"Male","4"
"75",""
"Female","76"
"Male","63"
"76",""
"Female","5"
"Male","3"
"77",""
"Female","3"
"Male","5"
"78",""
"Female","5"
"Male","5"
"79",""
"Female","1"
"Male","0"
"8",""
"Female","338"
"Male","350"
"80",""
"Female","27"
"Male","31"
"81",""
"Female","0"
"Male","1"
"82",""
"Female","1"
"Male","1"
"83",""
"Female","1"
"Male","0"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","24"
"Male","23"
"9",""
"Female","169"
"Male","173"
