"Population by Caste Ethinicity","Number"
"Aathpariya",""
"Female","6"
"Male","8"
"","14"
"Amat",""
"Female","6"
"Male","9"
"","15"
"Badhaee",""
"Female","135"
"Male","424"
"","559"
"Badi",""
"Female","2214"
"Male","2206"
"","4420"
"Bahing",""
"Female","17"
"Male","29"
"","46"
"Bangali",""
"Female","964"
"Male","2725"
"","3689"
"Bantaba",""
"Female","111"
"Male","130"
"","241"
"Bantar/Sardar",""
"Female","60"
"Male","142"
"","202"
"Baraee",""
"Female","233"
"Male","562"
"","795"
"Bhote",""
"Female","1304"
"Male","1068"
"","2372"
"Bin",""
"Female","42"
"Male","115"
"","157"
"Bote",""
"Female","1585"
"Male","1474"
"","3059"
"Brahman - Hill",""
"Female","499083"
"Male","496206"
"","995289"
"Brahman - Tarai",""
"Female","1930"
"Male","2642"
"","4572"
"Brahmu/ Baramo",""
"Female","399"
"Male","379"
"","778"
"Byasi/Sauka",""
"Female","12"
"Male","23"
"","35"
"Chamar/ Harijan/ Ram",""
"Female","386"
"Male","976"
"","1362"
"Chamling",""
"Female","274"
"Male","242"
"","516"
"Chepang /Praja",""
"Female","31083"
"Male","31832"
"","62915"
"Chhantyal/Chhantel",""
"Female","434"
"Male","403"
"","837"
"Chhetri",""
"Female","476332"
"Male","454431"
"","930763"
"Dalit Others",""
"Female","6382"
"Male","6675"
"","13057"
"Damai/Dholi",""
"Female","38690"
"Male","35036"
"","73726"
"Danuwar",""
"Female","17783"
"Male","15880"
"","33663"
"Darai",""
"Female","4741"
"Male","4221"
"","8962"
"Dev",""
"Female","87"
"Male","113"
"","200"
"Dhanuk",""
"Female","789"
"Male","1837"
"","2626"
"Dhimal",""
"Female","483"
"Male","460"
"","943"
"Dhobi",""
"Female","336"
"Male","551"
"","887"
"Dhunia",""
"Female","13"
"Male","9"
"","22"
"Dom",""
"Female","34"
"Male","42"
"","76"
"Dura",""
"Female","428"
"Male","378"
"","806"
"Dusadh/ Pasawan/ Pasi",""
"Female","299"
"Male","600"
"","899"
"Foreigner",""
"Female","1098"
"Male","1534"
"","2632"
"Gaderi/Bhedihar",""
"Female","31"
"Male","47"
"","78"
"Gaine",""
"Female","419"
"Male","435"
"","854"
"Ghale",""
"Female","7593"
"Male","6353"
"","13946"
"Gharti/Bhujel",""
"Female","17049"
"Male","16180"
"","33229"
"Gurung",""
"Female","64291"
"Male","56178"
"","120469"
"Hajam/Thakur",""
"Female","1872"
"Male","3839"
"","5711"
"Halkhor",""
"Female","7"
"Male","12"
"","19"
"Halwai",""
"Female","1239"
"Male","2056"
"","3295"
"Hayu",""
"Female","1323"
"Male","1221"
"","2544"
"Hyolmo",""
"Female","4222"
"Male","3982"
"","8204"
"Janajati Others",""
"Female","94"
"Male","101"
"","195"
"Jhangad/ Dhagar",""
"Female","54"
"Male","75"
"","129"
"Jirel",""
"Female","2796"
"Male","2540"
"","5336"
"Kahar",""
"Female","60"
"Male","67"
"","127"
"Kalar",""
"Female","7"
"Male","9"
"","16"
"Kalwar",""
"Female","3246"
"Male","5472"
"","8718"
"Kamar",""
"Female","228"
"Male","252"
"","480"
"Kami",""
"Female","71433"
"Male","65232"
"","136665"
"Kanu",""
"Female","913"
"Male","1704"
"","2617"
"Kathabaniyan",""
"Female","3573"
"Male","4968"
"","8541"
"Kayastha",""
"Female","1413"
"Male","1799"
"","3212"
"Kewat",""
"Female","109"
"Male","201"
"","310"
"Khaling",""
"Female","46"
"Male","40"
"","86"
"Khatwe",""
"Female","28"
"Male","122"
"","150"
"Khawas",""
"Female","63"
"Male","67"
"","130"
"Koche",""
"Female","26"
"Male","34"
"","60"
"Koiri/Kushwaha",""
"Female","1352"
"Male","2849"
"","4201"
"Kulung",""
"Female","105"
"Male","146"
"","251"
"Kumal",""
"Female","9265"
"Male","8702"
"","17967"
"Kumhar",""
"Female","137"
"Male","359"
"","496"
"Kurmi",""
"Female","384"
"Male","1261"
"","1645"
"Lepcha",""
"Female","53"
"Male","47"
"","100"
"Lhomi",""
"Female","43"
"Male","52"
"","95"
"Limbu",""
"Female","8647"
"Male","8342"
"","16989"
"Lodh",""
"Female","48"
"Male","42"
"","90"
"Lohar",""
"Female","404"
"Male","1079"
"","1483"
"Loharung",""
"Female","9"
"Male","9"
"","18"
"Magar",""
"Female","138019"
"Male","126690"
"","264709"
"Majhi",""
"Female","18760"
"Male","17607"
"","36367"
"Mali",""
"Female","161"
"Male","233"
"","394"
"Mallaha",""
"Female","337"
"Male","673"
"","1010"
"Marwadi",""
"Female","6901"
"Male","7816"
"","14717"
"Meche",""
"Female","12"
"Male","16"
"","28"
"Munda",""
"Female","49"
"Male","21"
"","70"
"Musahar",""
"Female","1191"
"Male","1266"
"","2457"
"Musalman",""
"Female","12124"
"Male","23440"
"","35564"
"Nachhiring",""
"Female","20"
"Male","21"
"","41"
"Natuwa",""
"Female","5"
"Male","11"
"","16"
"Newar",""
"Female","474030"
"Male","453702"
"","927732"
"Nuniya",""
"Female","106"
"Male","299"
"","405"
"Nurang",""
"Female","10"
"Male","5"
"","15"
"Others",""
"Female","4207"
"Male","5150"
"","9357"
"Pahari",""
"Female","6403"
"Male","6091"
"","12494"
"Punjabi/Sikh",""
"Female","301"
"Male","429"
"","730"
"Rai",""
"Female","43053"
"Male","39384"
"","82437"
"Rajbansi",""
"Female","476"
"Male","612"
"","1088"
"Rajbhar",""
"Female","10"
"Male","13"
"","23"
"Rajdhob",""
"Female","24"
"Male","41"
"","65"
"Raji",""
"Female","8"
"Male","12"
"","20"
"Rajput",""
"Female","928"
"Male","1489"
"","2417"
"Samgpang",""
"Female","28"
"Male","31"
"","59"
"Sanyasi/Dasnami",""
"Female","23678"
"Male","21792"
"","45470"
"Sarki",""
"Female","38192"
"Male","34062"
"","72254"
"Satar/ Santhal",""
"Female","71"
"Male","112"
"","183"
"Sherpa",""
"Female","22594"
"Male","20943"
"","43537"
"Sonar",""
"Female","653"
"Male","694"
"","1347"
"Sudhi",""
"Female","1185"
"Male","1588"
"","2773"
"Sunuwar",""
"Female","13021"
"Male","12075"
"","25096"
"Tajpuriya",""
"Female","83"
"Male","91"
"","174"
"Tamang",""
"Female","577030"
"Male","539073"
"","1116103"
"Tatma/Tatwa",""
"Female","132"
"Male","332"
"","464"
"Teli",""
"Female","3579"
"Male","7336"
"","10915"
"Terai Others",""
"Female","2479"
"Male","4591"
"","7070"
"Thakali",""
"Female","1832"
"Male","1624"
"","3456"
"Thakuri",""
"Female","18379"
"Male","18366"
"","36745"
"Thami",""
"Female","13180"
"Male","12433"
"","25613"
"Tharu",""
"Female","43725"
"Male","45013"
"","88738"
"Thulung",""
"Female","122"
"Male","121"
"","243"
"Topkegola",""
"Female","16"
"Male","14"
"","30"
"Undefined Others",""
"Female","605"
"Male","633"
"","1238"
"Yadav",""
"Female","2909"
"Male","7193"
"","10102"
"Yakkha",""
"Female","228"
"Male","204"
"","432"
"Yamphu",""
"Female","13"
"Male","16"
"","29"
