"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","10"
"Male","5"
"Bhote",""
"Female","10"
"Male","6"
"Brahman - Hill",""
"Female","1212"
"Male","1197"
"Chhetri",""
"Female","4583"
"Male","4364"
"Damai/Dholi",""
"Female","282"
"Male","285"
"Gharti/Bhujel",""
"Female","61"
"Male","56"
"Gurung",""
"Female","48"
"Male","34"
"Halwai",""
"Female","5"
"Male","9"
"Jirel",""
"Female","17"
"Male","15"
"Kami",""
"Female","922"
"Male","905"
"Magar",""
"Female","24"
"Male","40"
"Musalman",""
"Female","17"
"Male","43"
"Newar",""
"Female","82"
"Male","88"
"Others",""
"Female","27"
"Male","33"
"Rai",""
"Female","17"
"Male","15"
"Sanyasi/Dasnami",""
"Female","298"
"Male","269"
"Sarki",""
"Female","1099"
"Male","1112"
"Tamang",""
"Female","312"
"Male","245"
"Thakali",""
"Female","17"
"Male","13"
"Thakuri",""
"Female","628"
"Male","616"
"Tharu",""
"Female","7"
"Male","19"
