"Population by Single Year of Age","Number"
"0",""
"Female","174"
"Male","166"
"1",""
"Female","139"
"Male","156"
"10",""
"Female","252"
"Male","267"
"11",""
"Female","216"
"Male","234"
"12",""
"Female","321"
"Male","270"
"13",""
"Female","234"
"Male","241"
"14",""
"Female","280"
"Male","273"
"15",""
"Female","250"
"Male","235"
"16",""
"Female","242"
"Male","241"
"17",""
"Female","153"
"Male","150"
"18",""
"Female","319"
"Male","236"
"19",""
"Female","205"
"Male","156"
"2",""
"Female","219"
"Male","219"
"20",""
"Female","253"
"Male","220"
"21",""
"Female","194"
"Male","183"
"22",""
"Female","219"
"Male","222"
"23",""
"Female","160"
"Male","228"
"24",""
"Female","199"
"Male","279"
"25",""
"Female","213"
"Male","299"
"26",""
"Female","163"
"Male","270"
"27",""
"Female","126"
"Male","220"
"28",""
"Female","172"
"Male","248"
"29",""
"Female","83"
"Male","168"
"3",""
"Female","233"
"Male","233"
"30",""
"Female","237"
"Male","267"
"31",""
"Female","78"
"Male","120"
"32",""
"Female","165"
"Male","175"
"33",""
"Female","115"
"Male","159"
"34",""
"Female","98"
"Male","131"
"35",""
"Female","240"
"Male","217"
"36",""
"Female","110"
"Male","149"
"37",""
"Female","67"
"Male","94"
"38",""
"Female","133"
"Male","146"
"39",""
"Female","50"
"Male","74"
"4",""
"Female","249"
"Male","254"
"40",""
"Female","243"
"Male","180"
"41",""
"Female","64"
"Male","87"
"42",""
"Female","102"
"Male","125"
"43",""
"Female","71"
"Male","79"
"44",""
"Female","55"
"Male","71"
"45",""
"Female","160"
"Male","184"
"46",""
"Female","57"
"Male","85"
"47",""
"Female","33"
"Male","60"
"48",""
"Female","79"
"Male","93"
"49",""
"Female","50"
"Male","47"
"5",""
"Female","236"
"Male","260"
"50",""
"Female","160"
"Male","109"
"51",""
"Female","43"
"Male","53"
"52",""
"Female","44"
"Male","71"
"53",""
"Female","37"
"Male","40"
"54",""
"Female","42"
"Male","55"
"55",""
"Female","81"
"Male","87"
"56",""
"Female","37"
"Male","58"
"57",""
"Female","30"
"Male","33"
"58",""
"Female","48"
"Male","56"
"59",""
"Female","21"
"Male","35"
"6",""
"Female","203"
"Male","240"
"60",""
"Female","123"
"Male","91"
"61",""
"Female","58"
"Male","24"
"62",""
"Female","50"
"Male","51"
"63",""
"Female","34"
"Male","39"
"64",""
"Female","24"
"Male","28"
"65",""
"Female","68"
"Male","49"
"66",""
"Female","17"
"Male","17"
"67",""
"Female","27"
"Male","17"
"68",""
"Female","21"
"Male","36"
"69",""
"Female","12"
"Male","12"
"7",""
"Female","230"
"Male","237"
"70",""
"Female","36"
"Male","31"
"71",""
"Female","8"
"Male","18"
"72",""
"Female","10"
"Male","14"
"73",""
"Female","9"
"Male","10"
"74",""
"Female","5"
"Male","13"
"75",""
"Female","16"
"Male","20"
"76",""
"Female","8"
"Male","10"
"77",""
"Female","1"
"Male","2"
"78",""
"Female","9"
"Male","10"
"79",""
"Female","3"
"Male","4"
"8",""
"Female","286"
"Male","273"
"80",""
"Female","12"
"Male","12"
"81",""
"Female","1"
"Male","5"
"82",""
"Female","2"
"Male","4"
"83",""
"Female","0"
"Male","2"
"84",""
"Female","3"
"Male","6"
"85",""
"Female","9"
"Male","14"
"9",""
"Female","227"
"Male","248"
