"Population by Single Year of Age","Number"
"0",""
"Female","203"
"Male","260"
"1",""
"Female","179"
"Male","194"
"10",""
"Female","345"
"Male","371"
"11",""
"Female","285"
"Male","268"
"12",""
"Female","342"
"Male","373"
"13",""
"Female","295"
"Male","301"
"14",""
"Female","260"
"Male","250"
"15",""
"Female","231"
"Male","266"
"16",""
"Female","267"
"Male","249"
"17",""
"Female","226"
"Male","209"
"18",""
"Female","264"
"Male","240"
"19",""
"Female","145"
"Male","145"
"2",""
"Female","227"
"Male","195"
"20",""
"Female","224"
"Male","223"
"21",""
"Female","150"
"Male","150"
"22",""
"Female","170"
"Male","159"
"23",""
"Female","114"
"Male","123"
"24",""
"Female","154"
"Male","153"
"25",""
"Female","182"
"Male","182"
"26",""
"Female","166"
"Male","148"
"27",""
"Female","139"
"Male","119"
"28",""
"Female","163"
"Male","145"
"29",""
"Female","79"
"Male","99"
"3",""
"Female","224"
"Male","234"
"30",""
"Female","266"
"Male","224"
"31",""
"Female","99"
"Male","97"
"32",""
"Female","137"
"Male","152"
"33",""
"Female","110"
"Male","83"
"34",""
"Female","89"
"Male","84"
"35",""
"Female","183"
"Male","200"
"36",""
"Female","129"
"Male","138"
"37",""
"Female","90"
"Male","67"
"38",""
"Female","90"
"Male","120"
"39",""
"Female","62"
"Male","67"
"4",""
"Female","260"
"Male","259"
"40",""
"Female","267"
"Male","267"
"41",""
"Female","72"
"Male","82"
"42",""
"Female","115"
"Male","137"
"43",""
"Female","76"
"Male","84"
"44",""
"Female","77"
"Male","89"
"45",""
"Female","172"
"Male","190"
"46",""
"Female","81"
"Male","79"
"47",""
"Female","65"
"Male","79"
"48",""
"Female","117"
"Male","126"
"49",""
"Female","65"
"Male","61"
"5",""
"Female","286"
"Male","305"
"50",""
"Female","186"
"Male","201"
"51",""
"Female","74"
"Male","78"
"52",""
"Female","80"
"Male","109"
"53",""
"Female","58"
"Male","69"
"54",""
"Female","55"
"Male","62"
"55",""
"Female","95"
"Male","111"
"56",""
"Female","50"
"Male","63"
"57",""
"Female","46"
"Male","53"
"58",""
"Female","62"
"Male","74"
"59",""
"Female","40"
"Male","43"
"6",""
"Female","262"
"Male","288"
"60",""
"Female","149"
"Male","176"
"61",""
"Female","48"
"Male","62"
"62",""
"Female","66"
"Male","69"
"63",""
"Female","41"
"Male","41"
"64",""
"Female","29"
"Male","35"
"65",""
"Female","88"
"Male","69"
"66",""
"Female","40"
"Male","41"
"67",""
"Female","48"
"Male","28"
"68",""
"Female","48"
"Male","67"
"69",""
"Female","28"
"Male","34"
"7",""
"Female","316"
"Male","304"
"70",""
"Female","113"
"Male","89"
"71",""
"Female","27"
"Male","23"
"72",""
"Female","56"
"Male","48"
"73",""
"Female","25"
"Male","28"
"74",""
"Female","23"
"Male","23"
"75",""
"Female","53"
"Male","42"
"76",""
"Female","23"
"Male","26"
"77",""
"Female","24"
"Male","15"
"78",""
"Female","31"
"Male","36"
"79",""
"Female","21"
"Male","14"
"8",""
"Female","306"
"Male","295"
"80",""
"Female","34"
"Male","27"
"81",""
"Female","12"
"Male","11"
"82",""
"Female","10"
"Male","13"
"83",""
"Female","8"
"Male","4"
"84",""
"Female","7"
"Male","13"
"85",""
"Female","40"
"Male","30"
"9",""
"Female","297"
"Male","285"
