"Population by Single Year of Age","Number"
"0",""
"Female","136"
"Male","133"
"1",""
"Female","128"
"Male","128"
"10",""
"Female","213"
"Male","272"
"11",""
"Female","193"
"Male","187"
"12",""
"Female","220"
"Male","246"
"13",""
"Female","189"
"Male","257"
"14",""
"Female","223"
"Male","208"
"15",""
"Female","206"
"Male","229"
"16",""
"Female","212"
"Male","198"
"17",""
"Female","202"
"Male","208"
"18",""
"Female","245"
"Male","226"
"19",""
"Female","149"
"Male","126"
"2",""
"Female","155"
"Male","184"
"20",""
"Female","180"
"Male","117"
"21",""
"Female","107"
"Male","80"
"22",""
"Female","157"
"Male","91"
"23",""
"Female","108"
"Male","74"
"24",""
"Female","103"
"Male","67"
"25",""
"Female","107"
"Male","98"
"26",""
"Female","132"
"Male","57"
"27",""
"Female","74"
"Male","70"
"28",""
"Female","95"
"Male","65"
"29",""
"Female","66"
"Male","32"
"3",""
"Female","152"
"Male","171"
"30",""
"Female","135"
"Male","73"
"31",""
"Female","37"
"Male","41"
"32",""
"Female","84"
"Male","57"
"33",""
"Female","62"
"Male","43"
"34",""
"Female","72"
"Male","34"
"35",""
"Female","130"
"Male","82"
"36",""
"Female","71"
"Male","35"
"37",""
"Female","53"
"Male","29"
"38",""
"Female","75"
"Male","63"
"39",""
"Female","65"
"Male","41"
"4",""
"Female","185"
"Male","185"
"40",""
"Female","180"
"Male","104"
"41",""
"Female","58"
"Male","38"
"42",""
"Female","85"
"Male","71"
"43",""
"Female","75"
"Male","58"
"44",""
"Female","61"
"Male","42"
"45",""
"Female","134"
"Male","77"
"46",""
"Female","69"
"Male","71"
"47",""
"Female","72"
"Male","62"
"48",""
"Female","79"
"Male","82"
"49",""
"Female","52"
"Male","62"
"5",""
"Female","209"
"Male","225"
"50",""
"Female","133"
"Male","122"
"51",""
"Female","55"
"Male","71"
"52",""
"Female","63"
"Male","54"
"53",""
"Female","52"
"Male","51"
"54",""
"Female","42"
"Male","46"
"55",""
"Female","79"
"Male","70"
"56",""
"Female","56"
"Male","66"
"57",""
"Female","43"
"Male","52"
"58",""
"Female","66"
"Male","63"
"59",""
"Female","43"
"Male","53"
"6",""
"Female","193"
"Male","188"
"60",""
"Female","92"
"Male","78"
"61",""
"Female","32"
"Male","39"
"62",""
"Female","40"
"Male","37"
"63",""
"Female","50"
"Male","61"
"64",""
"Female","39"
"Male","41"
"65",""
"Female","57"
"Male","50"
"66",""
"Female","23"
"Male","29"
"67",""
"Female","35"
"Male","30"
"68",""
"Female","45"
"Male","49"
"69",""
"Female","22"
"Male","28"
"7",""
"Female","196"
"Male","194"
"70",""
"Female","51"
"Male","51"
"71",""
"Female","25"
"Male","30"
"72",""
"Female","24"
"Male","33"
"73",""
"Female","25"
"Male","26"
"74",""
"Female","12"
"Male","16"
"75",""
"Female","27"
"Male","24"
"76",""
"Female","15"
"Male","18"
"77",""
"Female","13"
"Male","16"
"78",""
"Female","27"
"Male","19"
"79",""
"Female","6"
"Male","13"
"8",""
"Female","227"
"Male","216"
"80",""
"Female","21"
"Male","23"
"81",""
"Female","8"
"Male","7"
"82",""
"Female","6"
"Male","5"
"83",""
"Female","10"
"Male","6"
"84",""
"Female","7"
"Male","9"
"85",""
"Female","34"
"Male","39"
"9",""
"Female","176"
"Male","201"
