"Population by Mother tongue","Number"
"Avadhi",""
"Female","10"
"Male","11"
"Bajjika",""
"Female","3"
"Male","22"
"Bangla",""
"Female","50"
"Male","128"
"Bhojpuri",""
"Female","1296"
"Male","3353"
"Bhujel",""
"Female","34"
"Male","31"
"Bote",""
"Female","373"
"Male","347"
"Chepang",""
"Female","139"
"Male","169"
"Chinese",""
"Female","2"
"Male","16"
"Darai",""
"Female","1154"
"Male","1052"
"Doteli",""
"Female","25"
"Male","19"
"Dura",""
"Female","15"
"Male","10"
"Ghale",""
"Female","63"
"Male","49"
"Gurung",""
"Female","6611"
"Male","5326"
"Hindi",""
"Female","621"
"Male","1277"
"Hyolmo/Yholmo",""
"Female","81"
"Male","82"
"Kham",""
"Female","71"
"Male","53"
"Kumal",""
"Female","103"
"Male","106"
"Limbu",""
"Female","63"
"Male","46"
"Magar",""
"Female","2767"
"Male","2094"
"Maithili",""
"Female","725"
"Male","1350"
"Majhi",""
"Female","6"
"Male","13"
"Nachhiring",""
"Female","7"
"Male","8"
"Nepali",""
"Female","115198"
"Male","103013"
"Newar",""
"Female","3296"
"Male","2950"
"Not Reported",""
"Female","125"
"Male","136"
"Others",""
"Female","55"
"Male","100"
"Punjabi",""
"Female","5"
"Male","9"
"Rai",""
"Female","143"
"Male","157"
"Rajsthani",""
"Female","92"
"Male","109"
"Santhali",""
"Female","5"
"Male","14"
"Sherpa",""
"Female","16"
"Male","16"
"Sign Language",""
"Female","10"
"Male","15"
"Sunuwar",""
"Female","12"
"Male","40"
"Tamang",""
"Female","5283"
"Male","4616"
"Thakali",""
"Female","30"
"Male","24"
"Tharu",""
"Female","7777"
"Male","6819"
"Urdu",""
"Female","225"
"Male","405"
"Yakkha",""
"Female","10"
"Male","16"
