"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","2"
"Male","31"
"Badi",""
"Female","328"
"Male","274"
"Bangali",""
"Female","61"
"Male","133"
"Bantar/Sardar",""
"Female","5"
"Male","6"
"Baraee",""
"Female","11"
"Male","51"
"Bhote",""
"Female","11"
"Male","20"
"Bin",""
"Female","14"
"Male","45"
"Bote",""
"Female","549"
"Male","515"
"Brahman - Hill",""
"Female","50062"
"Male","44966"
"Brahman - Tarai",""
"Female","61"
"Male","115"
"Brahmu/ Baramo",""
"Female","64"
"Male","65"
"Chamar/ Harijan/ Ram",""
"Female","29"
"Male","109"
"Chepang /Praja",""
"Female","558"
"Male","576"
"Chhantyal/Chhantel",""
"Female","16"
"Male","8"
"Chhetri",""
"Female","18398"
"Male","16052"
"Dalit Others",""
"Female","54"
"Male","54"
"Damai/Dholi",""
"Female","3304"
"Male","2895"
"Danuwar",""
"Female","9"
"Male","9"
"Darai",""
"Female","1611"
"Male","1478"
"Dhanuk",""
"Female","17"
"Male","42"
"Dhimal",""
"Female","9"
"Male","9"
"Dhobi",""
"Female","20"
"Male","65"
"Dura",""
"Female","169"
"Male","142"
"Dusadh/ Pasawan/ Pasi",""
"Female","28"
"Male","103"
"Foreigner",""
"Female","30"
"Male","71"
"Gaine",""
"Female","29"
"Male","31"
"Ghale",""
"Female","541"
"Male","431"
"Gharti/Bhujel",""
"Female","1119"
"Male","971"
"Gurung",""
"Female","13184"
"Male","11103"
"Hajam/Thakur",""
"Female","120"
"Male","250"
"Halwai",""
"Female","150"
"Male","248"
"Hyolmo",""
"Female","93"
"Male","93"
"Kalwar",""
"Female","266"
"Male","420"
"Kamar",""
"Female","6"
"Male","9"
"Kami",""
"Female","8415"
"Male","7358"
"Kanu",""
"Female","199"
"Male","333"
"Kathabaniyan",""
"Female","464"
"Male","648"
"Kayastha",""
"Female","51"
"Male","71"
"Kewat",""
"Female","8"
"Male","12"
"Khawas",""
"Female","10"
"Male","7"
"Koiri/Kushwaha",""
"Female","144"
"Male","242"
"Kumal",""
"Female","3557"
"Male","3160"
"Kumhar",""
"Female","13"
"Male","26"
"Kurmi",""
"Female","68"
"Male","237"
"Limbu",""
"Female","141"
"Male","109"
"Lodh",""
"Female","6"
"Male","5"
"Lohar",""
"Female","22"
"Male","58"
"Magar",""
"Female","7798"
"Male","6416"
"Majhi",""
"Female","70"
"Male","114"
"Mali",""
"Female","35"
"Male","45"
"Mallaha",""
"Female","19"
"Male","127"
"Marwadi",""
"Female","184"
"Male","214"
"Musahar",""
"Female","36"
"Male","47"
"Musalman",""
"Female","1230"
"Male","2198"
"Nachhiring",""
"Female","7"
"Male","8"
"Newar",""
"Female","8844"
"Male","8163"
"Nuniya",""
"Female","28"
"Male","67"
"Others",""
"Female","44"
"Male","62"
"Pahari",""
"Female","7"
"Male","8"
"Punjabi/Sikh",""
"Female","6"
"Male","8"
"Rai",""
"Female","584"
"Male","591"
"Rajbansi",""
"Female","5"
"Male","9"
"Rajput",""
"Female","42"
"Male","80"
"Sanyasi/Dasnami",""
"Female","890"
"Male","836"
"Sarki",""
"Female","2343"
"Male","2091"
"Satar/ Santhal",""
"Female","9"
"Male","17"
"Sherpa",""
"Female","26"
"Male","28"
"Sonar",""
"Female","32"
"Male","27"
"Sudhi",""
"Female","36"
"Male","59"
"Sunuwar",""
"Female","195"
"Male","220"
"Tamang",""
"Female","9269"
"Male","8310"
"Tatma/Tatwa",""
"Female","13"
"Male","34"
"Teli",""
"Female","255"
"Male","574"
"Terai Others",""
"Female","115"
"Male","174"
"Thakali",""
"Female","72"
"Male","72"
"Thakuri",""
"Female","1210"
"Male","1067"
"Tharu",""
"Female","8799"
"Male","8090"
"Undefined Others",""
"Female","59"
"Male","55"
"Yadav",""
"Female","200"
"Male","514"
"Yakkha",""
"Female","13"
"Male","20"
