"Population by Single Year of Age","Number"
"0",""
"Female","110"
"Male","152"
"1",""
"Female","117"
"Male","113"
"10",""
"Female","196"
"Male","219"
"11",""
"Female","169"
"Male","208"
"12",""
"Female","198"
"Male","210"
"13",""
"Female","234"
"Male","215"
"14",""
"Female","196"
"Male","190"
"15",""
"Female","231"
"Male","199"
"16",""
"Female","182"
"Male","149"
"17",""
"Female","197"
"Male","172"
"18",""
"Female","187"
"Male","195"
"19",""
"Female","140"
"Male","86"
"2",""
"Female","108"
"Male","132"
"20",""
"Female","190"
"Male","103"
"21",""
"Female","108"
"Male","81"
"22",""
"Female","128"
"Male","88"
"23",""
"Female","117"
"Male","77"
"24",""
"Female","93"
"Male","72"
"25",""
"Female","130"
"Male","58"
"26",""
"Female","99"
"Male","65"
"27",""
"Female","116"
"Male","56"
"28",""
"Female","88"
"Male","59"
"29",""
"Female","60"
"Male","50"
"3",""
"Female","104"
"Male","131"
"30",""
"Female","98"
"Male","67"
"31",""
"Female","55"
"Male","38"
"32",""
"Female","83"
"Male","39"
"33",""
"Female","83"
"Male","23"
"34",""
"Female","68"
"Male","46"
"35",""
"Female","90"
"Male","72"
"36",""
"Female","73"
"Male","58"
"37",""
"Female","59"
"Male","38"
"38",""
"Female","92"
"Male","58"
"39",""
"Female","71"
"Male","38"
"4",""
"Female","147"
"Male","151"
"40",""
"Female","118"
"Male","73"
"41",""
"Female","65"
"Male","46"
"42",""
"Female","79"
"Male","58"
"43",""
"Female","82"
"Male","54"
"44",""
"Female","68"
"Male","51"
"45",""
"Female","93"
"Male","81"
"46",""
"Female","98"
"Male","77"
"47",""
"Female","53"
"Male","50"
"48",""
"Female","72"
"Male","66"
"49",""
"Female","58"
"Male","59"
"5",""
"Female","174"
"Male","152"
"50",""
"Female","70"
"Male","76"
"51",""
"Female","49"
"Male","53"
"52",""
"Female","64"
"Male","73"
"53",""
"Female","50"
"Male","62"
"54",""
"Female","55"
"Male","44"
"55",""
"Female","38"
"Male","54"
"56",""
"Female","49"
"Male","50"
"57",""
"Female","41"
"Male","46"
"58",""
"Female","37"
"Male","42"
"59",""
"Female","34"
"Male","34"
"6",""
"Female","139"
"Male","160"
"60",""
"Female","57"
"Male","57"
"61",""
"Female","44"
"Male","31"
"62",""
"Female","38"
"Male","33"
"63",""
"Female","33"
"Male","30"
"64",""
"Female","31"
"Male","31"
"65",""
"Female","53"
"Male","38"
"66",""
"Female","25"
"Male","15"
"67",""
"Female","25"
"Male","35"
"68",""
"Female","26"
"Male","41"
"69",""
"Female","29"
"Male","27"
"7",""
"Female","169"
"Male","177"
"70",""
"Female","37"
"Male","23"
"71",""
"Female","17"
"Male","25"
"72",""
"Female","29"
"Male","26"
"73",""
"Female","23"
"Male","14"
"74",""
"Female","20"
"Male","18"
"75",""
"Female","17"
"Male","23"
"76",""
"Female","12"
"Male","11"
"77",""
"Female","9"
"Male","15"
"78",""
"Female","13"
"Male","28"
"79",""
"Female","9"
"Male","9"
"8",""
"Female","192"
"Male","180"
"80",""
"Female","8"
"Male","18"
"81",""
"Female","11"
"Male","9"
"82",""
"Female","3"
"Male","7"
"83",""
"Female","5"
"Male","6"
"84",""
"Female","11"
"Male","8"
"85",""
"Female","28"
"Male","26"
"9",""
"Female","177"
"Male","170"
