"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","104"
"Male","71"
"Brahman - Hill",""
"Female","1143"
"Male","911"
"Chhetri",""
"Female","1404"
"Male","1030"
"Damai/Dholi",""
"Female","542"
"Male","476"
"Gaine",""
"Female","18"
"Male","15"
"Gharti/Bhujel",""
"Female","103"
"Male","95"
"Gurung",""
"Female","476"
"Male","389"
"Kami",""
"Female","1514"
"Male","1170"
"Khawas",""
"Female","42"
"Male","35"
"Kumal",""
"Female","262"
"Male","246"
"Magar",""
"Female","4021"
"Male","3154"
"Majhi",""
"Female","14"
"Male","14"
"Musalman",""
"Female","14"
"Male","10"
"Newar",""
"Female","1453"
"Male","1168"
"Others",""
"Female","35"
"Male","33"
"Rai",""
"Female","17"
"Male","9"
"Sanyasi/Dasnami",""
"Female","66"
"Male","57"
"Sarki",""
"Female","843"
"Male","590"
"Tamang",""
"Female","34"
"Male","25"
"Terai Others",""
"Female","13"
"Male","4"
"Thakuri",""
"Female","471"
"Male","356"
"Tharu",""
"Female","13"
"Male","14"
"Undefined Others",""
"Female","14"
"Male","14"
