"Population by Single Year of Age","Number"
"0",""
"Female","167"
"Male","171"
"1",""
"Female","174"
"Male","181"
"10",""
"Female","286"
"Male","323"
"11",""
"Female","286"
"Male","275"
"12",""
"Female","319"
"Male","327"
"13",""
"Female","336"
"Male","301"
"14",""
"Female","317"
"Male","291"
"15",""
"Female","326"
"Male","279"
"16",""
"Female","287"
"Male","279"
"17",""
"Female","279"
"Male","255"
"18",""
"Female","306"
"Male","241"
"19",""
"Female","207"
"Male","178"
"2",""
"Female","184"
"Male","187"
"20",""
"Female","246"
"Male","183"
"21",""
"Female","212"
"Male","128"
"22",""
"Female","266"
"Male","139"
"23",""
"Female","201"
"Male","99"
"24",""
"Female","216"
"Male","101"
"25",""
"Female","238"
"Male","96"
"26",""
"Female","223"
"Male","96"
"27",""
"Female","185"
"Male","82"
"28",""
"Female","224"
"Male","100"
"29",""
"Female","132"
"Male","64"
"3",""
"Female","182"
"Male","202"
"30",""
"Female","262"
"Male","115"
"31",""
"Female","123"
"Male","63"
"32",""
"Female","187"
"Male","87"
"33",""
"Female","120"
"Male","76"
"34",""
"Female","116"
"Male","66"
"35",""
"Female","268"
"Male","106"
"36",""
"Female","161"
"Male","77"
"37",""
"Female","140"
"Male","78"
"38",""
"Female","120"
"Male","81"
"39",""
"Female","99"
"Male","52"
"4",""
"Female","195"
"Male","202"
"40",""
"Female","306"
"Male","133"
"41",""
"Female","100"
"Male","70"
"42",""
"Female","133"
"Male","85"
"43",""
"Female","111"
"Male","68"
"44",""
"Female","95"
"Male","61"
"45",""
"Female","204"
"Male","131"
"46",""
"Female","110"
"Male","67"
"47",""
"Female","101"
"Male","53"
"48",""
"Female","132"
"Male","113"
"49",""
"Female","92"
"Male","76"
"5",""
"Female","220"
"Male","227"
"50",""
"Female","226"
"Male","201"
"51",""
"Female","92"
"Male","76"
"52",""
"Female","132"
"Male","136"
"53",""
"Female","107"
"Male","87"
"54",""
"Female","63"
"Male","58"
"55",""
"Female","153"
"Male","130"
"56",""
"Female","88"
"Male","80"
"57",""
"Female","73"
"Male","75"
"58",""
"Female","85"
"Male","82"
"59",""
"Female","86"
"Male","69"
"6",""
"Female","226"
"Male","225"
"60",""
"Female","202"
"Male","134"
"61",""
"Female","62"
"Male","57"
"62",""
"Female","106"
"Male","79"
"63",""
"Female","70"
"Male","56"
"64",""
"Female","43"
"Male","46"
"65",""
"Female","112"
"Male","81"
"66",""
"Female","39"
"Male","32"
"67",""
"Female","64"
"Male","61"
"68",""
"Female","85"
"Male","87"
"69",""
"Female","28"
"Male","28"
"7",""
"Female","251"
"Male","243"
"70",""
"Female","109"
"Male","94"
"71",""
"Female","28"
"Male","48"
"72",""
"Female","45"
"Male","48"
"73",""
"Female","26"
"Male","32"
"74",""
"Female","24"
"Male","19"
"75",""
"Female","62"
"Male","57"
"76",""
"Female","26"
"Male","22"
"77",""
"Female","28"
"Male","30"
"78",""
"Female","23"
"Male","41"
"79",""
"Female","17"
"Male","16"
"8",""
"Female","250"
"Male","271"
"80",""
"Female","39"
"Male","23"
"81",""
"Female","11"
"Male","15"
"82",""
"Female","14"
"Male","16"
"83",""
"Female","10"
"Male","10"
"84",""
"Female","13"
"Male","17"
"85",""
"Female","67"
"Male","70"
"9",""
"Female","237"
"Male","269"
