"Population by Caste Ethinicity","Number"
"Amat",""
"Female","95"
"Male","97"
"","192"
"Bangali",""
"Female","91"
"Male","109"
"","200"
"Bantar/Sardar",""
"Female","51"
"Male","47"
"","98"
"Baraee",""
"Female","84"
"Male","76"
"","160"
"Brahman - Hill",""
"Female","46"
"Male","42"
"","88"
"Brahman - Tarai",""
"Female","84"
"Male","101"
"","185"
"Byasi/Sauka",""
"Female","19"
"Male","15"
"","34"
"Chamar/ Harijan/ Ram",""
"Female","957"
"Male","940"
"","1897"
"Chhetri",""
"Female","18"
"Male","12"
"","30"
"Dalit Others",""
"Female","5"
"Male","6"
"","11"
"Damai/Dholi",""
"Female","12"
"Male","5"
"","17"
"Danuwar",""
"Female","79"
"Male","74"
"","153"
"Dhanuk",""
"Female","621"
"Male","574"
"","1195"
"Dhobi",""
"Female","91"
"Male","89"
"","180"
"Dhunia",""
"Female","7"
"Male","8"
"","15"
"Dom",""
"Female","74"
"Male","91"
"","165"
"Dusadh/ Pasawan/ Pasi",""
"Female","120"
"Male","113"
"","233"
"Gaderi/Bhedihar",""
"Female","312"
"Male","323"
"","635"
"Gurung",""
"Female","6"
"Male","10"
"","16"
"Hajam/Thakur",""
"Female","375"
"Male","335"
"","710"
"Halwai",""
"Female","329"
"Male","332"
"","661"
"Kalwar",""
"Female","107"
"Male","111"
"","218"
"Kami",""
"Female","87"
"Male","105"
"","192"
"Kathabaniyan",""
"Female","192"
"Male","167"
"","359"
"Khatwe",""
"Female","1289"
"Male","1218"
"","2507"
"Khawas",""
"Female","14"
"Male","14"
"","28"
"Koiri/Kushwaha",""
"Female","30"
"Male","29"
"","59"
"Kumal",""
"Female","141"
"Male","159"
"","300"
"Kumhar",""
"Female","103"
"Male","104"
"","207"
"Magar",""
"Female","11"
"Male","7"
"","18"
"Mali",""
"Female","26"
"Male","38"
"","64"
"Mallaha",""
"Female","60"
"Male","64"
"","124"
"Marwadi",""
"Female","13"
"Male","19"
"","32"
"Meche",""
"Female","88"
"Male","89"
"","177"
"Musahar",""
"Female","962"
"Male","970"
"","1932"
"Musalman",""
"Female","2297"
"Male","2156"
"","4453"
"Newar",""
"Female","11"
"Male","6"
"","17"
"Nuniya",""
"Female","215"
"Male","219"
"","434"
"Others",""
"Female","25"
"Male","10"
"","35"
"Rajdhob",""
"Female","72"
"Male","64"
"","136"
"Rajput",""
"Female","23"
"Male","29"
"","52"
"Sanyasi/Dasnami",""
"Female","10"
"Male","7"
"","17"
"Sarki",""
"Female","23"
"Male","32"
"","55"
"Sonar",""
"Female","11"
"Male","15"
"","26"
"Sudhi",""
"Female","9"
"Male","5"
"","14"
"Tamang",""
"Female","11"
"Male","12"
"","23"
"Tatma/Tatwa",""
"Female","1353"
"Male","1287"
"","2640"
"Teli",""
"Female","3632"
"Male","3500"
"","7132"
"Terai Others",""
"Female","93"
"Male","84"
"","177"
"Thakuri",""
"Female","10"
"Male","9"
"","19"
"Tharu",""
"Female","1944"
"Male","1798"
"","3742"
"Undefined Others",""
"Female","31"
"Male","29"
"","60"
"Yadav",""
"Female","5541"
"Male","5564"
"","11105"
