"Population by Single Year of Age","Number"
"0",""
"Female","200"
"Male","249"
"1",""
"Female","229"
"Male","247"
"10",""
"Female","340"
"Male","390"
"11",""
"Female","318"
"Male","257"
"12",""
"Female","357"
"Male","357"
"13",""
"Female","292"
"Male","291"
"14",""
"Female","298"
"Male","254"
"15",""
"Female","281"
"Male","267"
"16",""
"Female","261"
"Male","259"
"17",""
"Female","281"
"Male","200"
"18",""
"Female","289"
"Male","191"
"19",""
"Female","205"
"Male","127"
"2",""
"Female","233"
"Male","254"
"20",""
"Female","208"
"Male","111"
"21",""
"Female","217"
"Male","116"
"22",""
"Female","248"
"Male","127"
"23",""
"Female","201"
"Male","86"
"24",""
"Female","218"
"Male","103"
"25",""
"Female","193"
"Male","105"
"26",""
"Female","200"
"Male","83"
"27",""
"Female","153"
"Male","85"
"28",""
"Female","206"
"Male","94"
"29",""
"Female","117"
"Male","49"
"3",""
"Female","276"
"Male","284"
"30",""
"Female","252"
"Male","99"
"31",""
"Female","107"
"Male","55"
"32",""
"Female","163"
"Male","101"
"33",""
"Female","109"
"Male","74"
"34",""
"Female","88"
"Male","56"
"35",""
"Female","176"
"Male","128"
"36",""
"Female","125"
"Male","78"
"37",""
"Female","90"
"Male","59"
"38",""
"Female","121"
"Male","55"
"39",""
"Female","76"
"Male","50"
"4",""
"Female","288"
"Male","303"
"40",""
"Female","229"
"Male","129"
"41",""
"Female","68"
"Male","47"
"42",""
"Female","107"
"Male","87"
"43",""
"Female","76"
"Male","48"
"44",""
"Female","61"
"Male","39"
"45",""
"Female","158"
"Male","100"
"46",""
"Female","59"
"Male","66"
"47",""
"Female","59"
"Male","54"
"48",""
"Female","99"
"Male","91"
"49",""
"Female","61"
"Male","45"
"5",""
"Female","286"
"Male","281"
"50",""
"Female","170"
"Male","117"
"51",""
"Female","60"
"Male","53"
"52",""
"Female","79"
"Male","84"
"53",""
"Female","76"
"Male","57"
"54",""
"Female","54"
"Male","48"
"55",""
"Female","108"
"Male","102"
"56",""
"Female","64"
"Male","57"
"57",""
"Female","48"
"Male","39"
"58",""
"Female","51"
"Male","61"
"59",""
"Female","32"
"Male","38"
"6",""
"Female","238"
"Male","244"
"60",""
"Female","158"
"Male","148"
"61",""
"Female","47"
"Male","43"
"62",""
"Female","61"
"Male","52"
"63",""
"Female","36"
"Male","39"
"64",""
"Female","47"
"Male","44"
"65",""
"Female","108"
"Male","74"
"66",""
"Female","47"
"Male","33"
"67",""
"Female","42"
"Male","45"
"68",""
"Female","43"
"Male","53"
"69",""
"Female","23"
"Male","34"
"7",""
"Female","260"
"Male","275"
"70",""
"Female","104"
"Male","70"
"71",""
"Female","22"
"Male","29"
"72",""
"Female","42"
"Male","32"
"73",""
"Female","16"
"Male","18"
"74",""
"Female","12"
"Male","15"
"75",""
"Female","46"
"Male","32"
"76",""
"Female","11"
"Male","15"
"77",""
"Female","6"
"Male","13"
"78",""
"Female","19"
"Male","19"
"79",""
"Female","5"
"Male","8"
"8",""
"Female","308"
"Male","327"
"80",""
"Female","25"
"Male","25"
"81",""
"Female","5"
"Male","5"
"82",""
"Female","7"
"Male","13"
"83",""
"Female","4"
"Male","6"
"84",""
"Female","5"
"Male","5"
"85",""
"Female","21"
"Male","28"
"9",""
"Female","310"
"Male","248"
