"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","9"
"Male","8"
"","17"
"Bantar/Sardar",""
"Female","65"
"Male","67"
"","132"
"Baraee",""
"Female","144"
"Male","133"
"","277"
"Brahman - Hill",""
"Female","70"
"Male","65"
"","135"
"Brahman - Tarai",""
"Female","124"
"Male","127"
"","251"
"Chamar/ Harijan/ Ram",""
"Female","697"
"Male","628"
"","1325"
"Chhetri",""
"Female","13"
"Male","14"
"","27"
"Damai/Dholi",""
"Female","39"
"Male","41"
"","80"
"Dhanuk",""
"Female","2851"
"Male","2709"
"","5560"
"Dhobi",""
"Female","136"
"Male","134"
"","270"
"Dom",""
"Female","45"
"Male","38"
"","83"
"Dusadh/ Pasawan/ Pasi",""
"Female","430"
"Male","426"
"","856"
"Gharti/Bhujel",""
"Female","19"
"Male","22"
"","41"
"Gurung",""
"Female","6"
"Male","8"
"","14"
"Hajam/Thakur",""
"Female","314"
"Male","305"
"","619"
"Halwai",""
"Female","279"
"Male","292"
"","571"
"Kalwar",""
"Female","6"
"Male","11"
"","17"
"Kami",""
"Female","33"
"Male","31"
"","64"
"Kathabaniyan",""
"Female","342"
"Male","341"
"","683"
"Kayastha",""
"Female","37"
"Male","32"
"","69"
"Khatwe",""
"Female","587"
"Male","535"
"","1122"
"Kumhar",""
"Female","257"
"Male","246"
"","503"
"Kurmi",""
"Female","9"
"Male","10"
"","19"
"Limbu",""
"Female","74"
"Male","77"
"","151"
"Magar",""
"Female","274"
"Male","274"
"","548"
"Mali",""
"Female","36"
"Male","27"
"","63"
"Mallaha",""
"Female","649"
"Male","626"
"","1275"
"Musahar",""
"Female","763"
"Male","779"
"","1542"
"Musalman",""
"Female","1233"
"Male","1211"
"","2444"
"Nuniya",""
"Female","45"
"Male","43"
"","88"
"Others",""
"Female","40"
"Male","29"
"","69"
"Rajdhob",""
"Female","76"
"Male","61"
"","137"
"Rajput",""
"Female","251"
"Male","250"
"","501"
"Sanyasi/Dasnami",""
"Female","44"
"Male","40"
"","84"
"Sarki",""
"Female","9"
"Male","16"
"","25"
"Sonar",""
"Female","8"
"Male","3"
"","11"
"Tamang",""
"Female","10"
"Male","4"
"","14"
"Tatma/Tatwa",""
"Female","376"
"Male","351"
"","727"
"Teli",""
"Female","1040"
"Male","963"
"","2003"
"Terai Others",""
"Female","527"
"Male","543"
"","1070"
"Undefined Others",""
"Female","8"
"Male","10"
"","18"
"Yadav",""
"Female","2997"
"Male","2957"
"","5954"
