"Population by Caste Ethinicity","Number"
"Badi",""
"Female","220"
"Male","161"
"","381"
"Bote",""
"Female","393"
"Male","299"
"","692"
"Brahman - Hill",""
"Female","40234"
"Male","30380"
"","70614"
"Chepang /Praja",""
"Female","1"
"Male","19"
"","20"
"Chhantyal/Chhantel",""
"Female","230"
"Male","146"
"","376"
"Chhetri",""
"Female","36242"
"Male","26601"
"","62843"
"Dalit Others",""
"Female","16"
"Male","14"
"","30"
"Damai/Dholi",""
"Female","5921"
"Male","4392"
"","10313"
"Foreigner",""
"Female","39"
"Male","22"
"","61"
"Gaine",""
"Female","173"
"Male","148"
"","321"
"Gharti/Bhujel",""
"Female","1572"
"Male","1235"
"","2807"
"Gurung",""
"Female","1087"
"Male","837"
"","1924"
"Kalwar",""
"Female","55"
"Male","46"
"","101"
"Kami",""
"Female","18994"
"Male","14415"
"","33409"
"Kathabaniyan",""
"Female","4"
"Male","7"
"","11"
"Khawas",""
"Female","20"
"Male","18"
"","38"
"Kumal",""
"Female","4737"
"Male","3933"
"","8670"
"Magar",""
"Female","32951"
"Male","24918"
"","57869"
"Majhi",""
"Female","8"
"Male","18"
"","26"
"Mali",""
"Female","56"
"Male","35"
"","91"
"Musalman",""
"Female","199"
"Male","229"
"","428"
"Newar",""
"Female","2692"
"Male","2248"
"","4940"
"Others",""
"Female","250"
"Male","250"
"","500"
"Rai",""
"Female","8"
"Male","7"
"","15"
"Sanyasi/Dasnami",""
"Female","3083"
"Male","2282"
"","5365"
"Sarki",""
"Female","7746"
"Male","5687"
"","13433"
"Sonar",""
"Female","12"
"Male","8"
"","20"
"Sunuwar",""
"Female","74"
"Male","60"
"","134"
"Tamang",""
"Female","44"
"Male","30"
"","74"
"Terai Others",""
"Female","96"
"Male","70"
"","166"
"Thakali",""
"Female","69"
"Male","48"
"","117"
"Thakuri",""
"Female","1743"
"Male","1323"
"","3066"
"Tharu",""
"Female","44"
"Male","72"
"","116"
"Undefined Others",""
"Female","6"
"Male","7"
"","13"
"Yakkha",""
"Female","7"
"Male","14"
"","21"
