"Population by Caste/Ethinicity","Number"
"Brahman - Hill",""
"Female","5180"
"Male","4582"
"Chhetri",""
"Female","1804"
"Male","1656"
"Dalit Others",""
"Female","77"
"Male","51"
"Damai/Dholi",""
"Female","414"
"Male","375"
"Danuwar",""
"Female","2724"
"Male","2317"
"Gharti/Bhujel",""
"Female","270"
"Male","261"
"Gurung",""
"Female","7"
"Male","8"
"Hajam/Thakur",""
"Female","9"
"Male","12"
"Kalwar",""
"Female","11"
"Male","14"
"Kami",""
"Female","707"
"Male","629"
"Kathabaniyan",""
"Female","30"
"Male","30"
"Limbu",""
"Female","64"
"Male","65"
"Magar",""
"Female","326"
"Male","264"
"Musalman",""
"Female","13"
"Male","28"
"Newar",""
"Female","2246"
"Male","2037"
"Others",""
"Female","44"
"Male","56"
"Pahari",""
"Female","107"
"Male","109"
"Rai",""
"Female","56"
"Male","38"
"Sanyasi/Dasnami",""
"Female","343"
"Male","283"
"Sarki",""
"Female","1005"
"Male","906"
"Sunuwar",""
"Female","41"
"Male","32"
"Tamang",""
"Female","4353"
"Male","3947"
"Teli",""
"Female","2"
"Male","15"
"Thakuri",""
"Female","199"
"Male","187"
"Tharu",""
"Female","3"
"Male","18"
"Undefined Others",""
"Female","17"
"Male","13"
"Yadav",""
"Female","2"
"Male","10"
