"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","79"
"Male","63"
"Badi",""
"Female","10"
"Male","12"
"Bangali",""
"Female","62"
"Male","59"
"Baraee",""
"Female","201"
"Male","185"
"Brahman - Hill",""
"Female","28"
"Male","16"
"Brahman - Tarai",""
"Female","11"
"Male","12"
"Chamar/ Harijan/ Ram",""
"Female","1001"
"Male","843"
"Chhetri",""
"Female","49"
"Male","48"
"Danuwar",""
"Female","410"
"Male","304"
"Dhankar/ Dharikar",""
"Female","18"
"Male","14"
"Dhanuk",""
"Female","336"
"Male","292"
"Dhobi",""
"Female","145"
"Male","134"
"Dom",""
"Female","19"
"Male","20"
"Dusadh/ Pasawan/ Pasi",""
"Female","116"
"Male","94"
"Gaderi/Bhedihar",""
"Female","197"
"Male","205"
"Hajam/Thakur",""
"Female","190"
"Male","171"
"Halwai",""
"Female","157"
"Male","132"
"Jhangad/ Dhagar",""
"Female","200"
"Male","203"
"Kalwar",""
"Female","20"
"Male","18"
"Kami",""
"Female","18"
"Male","9"
"Kayastha",""
"Female","25"
"Male","16"
"Kewat",""
"Female","511"
"Male","457"
"Khatwe",""
"Female","318"
"Male","281"
"Koiri/Kushwaha",""
"Female","1574"
"Male","1498"
"Kurmi",""
"Female","64"
"Male","53"
"Lohar",""
"Female","8"
"Male","6"
"Magar",""
"Female","30"
"Male","29"
"Mali",""
"Female","14"
"Male","11"
"Mallaha",""
"Female","268"
"Male","206"
"Meche",""
"Female","9"
"Male","8"
"Musahar",""
"Female","655"
"Male","651"
"Musalman",""
"Female","1444"
"Male","1279"
"Others",""
"Female","33"
"Male","14"
"Punjabi/Sikh",""
"Female","13"
"Male","8"
"Rai",""
"Female","16"
"Male","7"
"Sudhi",""
"Female","145"
"Male","147"
"Tatma/Tatwa",""
"Female","334"
"Male","311"
"Teli",""
"Female","371"
"Male","305"
"Terai Others",""
"Female","61"
"Male","48"
"Tharu",""
"Female","248"
"Male","229"
"Undefined Others",""
"Female","32"
"Male","28"
"Yadav",""
"Female","2532"
"Male","2514"
