"Population by Single Year of Age","Number"
"0",""
"Female","210"
"Male","225"
"1",""
"Female","192"
"Male","204"
"10",""
"Female","257"
"Male","286"
"11",""
"Female","163"
"Male","150"
"12",""
"Female","304"
"Male","260"
"13",""
"Female","162"
"Male","172"
"14",""
"Female","202"
"Male","197"
"15",""
"Female","209"
"Male","179"
"16",""
"Female","201"
"Male","194"
"17",""
"Female","96"
"Male","98"
"18",""
"Female","233"
"Male","217"
"19",""
"Female","111"
"Male","107"
"2",""
"Female","222"
"Male","288"
"20",""
"Female","184"
"Male","148"
"21",""
"Female","96"
"Male","86"
"22",""
"Female","149"
"Male","154"
"23",""
"Female","92"
"Male","86"
"24",""
"Female","131"
"Male","109"
"25",""
"Female","171"
"Male","139"
"26",""
"Female","115"
"Male","118"
"27",""
"Female","78"
"Male","79"
"28",""
"Female","165"
"Male","121"
"29",""
"Female","59"
"Male","45"
"3",""
"Female","303"
"Male","299"
"30",""
"Female","202"
"Male","170"
"31",""
"Female","33"
"Male","42"
"32",""
"Female","102"
"Male","108"
"33",""
"Female","41"
"Male","42"
"34",""
"Female","53"
"Male","66"
"35",""
"Female","195"
"Male","160"
"36",""
"Female","57"
"Male","88"
"37",""
"Female","33"
"Male","40"
"38",""
"Female","112"
"Male","88"
"39",""
"Female","29"
"Male","46"
"4",""
"Female","289"
"Male","332"
"40",""
"Female","195"
"Male","144"
"41",""
"Female","20"
"Male","36"
"42",""
"Female","62"
"Male","72"
"43",""
"Female","29"
"Male","37"
"44",""
"Female","43"
"Male","36"
"45",""
"Female","147"
"Male","143"
"46",""
"Female","42"
"Male","61"
"47",""
"Female","34"
"Male","42"
"48",""
"Female","53"
"Male","88"
"49",""
"Female","19"
"Male","35"
"5",""
"Female","257"
"Male","282"
"50",""
"Female","129"
"Male","110"
"51",""
"Female","22"
"Male","29"
"52",""
"Female","43"
"Male","58"
"53",""
"Female","15"
"Male","28"
"54",""
"Female","20"
"Male","28"
"55",""
"Female","83"
"Male","60"
"56",""
"Female","24"
"Male","43"
"57",""
"Female","19"
"Male","24"
"58",""
"Female","42"
"Male","42"
"59",""
"Female","16"
"Male","35"
"6",""
"Female","296"
"Male","279"
"60",""
"Female","151"
"Male","100"
"61",""
"Female","43"
"Male","28"
"62",""
"Female","69"
"Male","50"
"63",""
"Female","25"
"Male","26"
"64",""
"Female","31"
"Male","27"
"65",""
"Female","94"
"Male","72"
"66",""
"Female","22"
"Male","19"
"67",""
"Female","15"
"Male","22"
"68",""
"Female","19"
"Male","16"
"69",""
"Female","4"
"Male","11"
"7",""
"Female","239"
"Male","196"
"70",""
"Female","54"
"Male","49"
"71",""
"Female","8"
"Male","8"
"72",""
"Female","10"
"Male","16"
"73",""
"Female","8"
"Male","9"
"74",""
"Female","5"
"Male","9"
"75",""
"Female","30"
"Male","20"
"76",""
"Female","2"
"Male","4"
"77",""
"Female","1"
"Male","1"
"78",""
"Female","9"
"Male","9"
"79",""
"Female","0"
"Male","1"
"8",""
"Female","277"
"Male","291"
"80",""
"Female","18"
"Male","3"
"81",""
"Female","1"
"Male","4"
"82",""
"Female","3"
"Male","6"
"83",""
"Female","1"
"Male","3"
"84",""
"Female","2"
"Male","5"
"85",""
"Female","5"
"Male","8"
"9",""
"Female","189"
"Male","208"
