"Population by Caste Ethinicity","Number"
"Badi",""
"Female","8"
"Male","11"
"","19"
"Brahman - Hill",""
"Female","5109"
"Male","4497"
"","9606"
"Brahmu/ Baramo",""
"Female","53"
"Male","44"
"","97"
"Chhetri",""
"Female","3777"
"Male","3219"
"","6996"
"Dalit Others",""
"Female","6"
"Male","13"
"","19"
"Damai/Dholi",""
"Female","890"
"Male","711"
"","1601"
"Ghale",""
"Female","164"
"Male","126"
"","290"
"Gharti/Bhujel",""
"Female","85"
"Male","60"
"","145"
"Gurung",""
"Female","5399"
"Male","4196"
"","9595"
"Hajam/Thakur",""
"Female","5"
"Male","18"
"","23"
"Kalwar",""
"Female","31"
"Male","38"
"","69"
"Kami",""
"Female","1335"
"Male","1088"
"","2423"
"Kanu",""
"Female","6"
"Male","11"
"","17"
"Kumal",""
"Female","657"
"Male","604"
"","1261"
"Magar",""
"Female","3484"
"Male","2694"
"","6178"
"Musalman",""
"Female","72"
"Male","90"
"","162"
"Newar",""
"Female","5538"
"Male","4748"
"","10286"
"Others",""
"Female","45"
"Male","59"
"","104"
"Rai",""
"Female","24"
"Male","18"
"","42"
"Sanyasi/Dasnami",""
"Female","158"
"Male","151"
"","309"
"Sarki",""
"Female","2151"
"Male","1625"
"","3776"
"Sherpa",""
"Female","13"
"Male","12"
"","25"
"Tamang",""
"Female","2491"
"Male","2040"
"","4531"
"Teli",""
"Female","18"
"Male","24"
"","42"
"Terai Others",""
"Female","7"
"Male","9"
"","16"
"Thakuri",""
"Female","462"
"Male","372"
"","834"
"Tharu",""
"Female","10"
"Male","18"
"","28"
"Yadav",""
"Female","7"
"Male","14"
"","21"
