"Population by Single Year of Age","Number"
"0",""
"Female","185"
"Male","219"
"1",""
"Female","197"
"Male","190"
"10",""
"Female","296"
"Male","334"
"11",""
"Female","259"
"Male","271"
"12",""
"Female","304"
"Male","354"
"13",""
"Female","304"
"Male","313"
"14",""
"Female","317"
"Male","258"
"15",""
"Female","259"
"Male","259"
"16",""
"Female","230"
"Male","212"
"17",""
"Female","245"
"Male","200"
"18",""
"Female","245"
"Male","211"
"19",""
"Female","155"
"Male","121"
"2",""
"Female","229"
"Male","234"
"20",""
"Female","167"
"Male","120"
"21",""
"Female","132"
"Male","89"
"22",""
"Female","166"
"Male","120"
"23",""
"Female","129"
"Male","100"
"24",""
"Female","145"
"Male","112"
"25",""
"Female","158"
"Male","121"
"26",""
"Female","130"
"Male","97"
"27",""
"Female","117"
"Male","83"
"28",""
"Female","129"
"Male","98"
"29",""
"Female","56"
"Male","52"
"3",""
"Female","222"
"Male","227"
"30",""
"Female","193"
"Male","140"
"31",""
"Female","59"
"Male","51"
"32",""
"Female","119"
"Male","113"
"33",""
"Female","62"
"Male","54"
"34",""
"Female","69"
"Male","61"
"35",""
"Female","182"
"Male","142"
"36",""
"Female","118"
"Male","91"
"37",""
"Female","63"
"Male","65"
"38",""
"Female","94"
"Male","87"
"39",""
"Female","54"
"Male","57"
"4",""
"Female","244"
"Male","268"
"40",""
"Female","212"
"Male","179"
"41",""
"Female","54"
"Male","50"
"42",""
"Female","63"
"Male","89"
"43",""
"Female","58"
"Male","56"
"44",""
"Female","58"
"Male","51"
"45",""
"Female","136"
"Male","124"
"46",""
"Female","57"
"Male","68"
"47",""
"Female","54"
"Male","46"
"48",""
"Female","56"
"Male","88"
"49",""
"Female","54"
"Male","48"
"5",""
"Female","284"
"Male","292"
"50",""
"Female","112"
"Male","136"
"51",""
"Female","48"
"Male","52"
"52",""
"Female","60"
"Male","81"
"53",""
"Female","54"
"Male","52"
"54",""
"Female","28"
"Male","44"
"55",""
"Female","69"
"Male","75"
"56",""
"Female","37"
"Male","50"
"57",""
"Female","36"
"Male","35"
"58",""
"Female","42"
"Male","33"
"59",""
"Female","36"
"Male","21"
"6",""
"Female","267"
"Male","258"
"60",""
"Female","67"
"Male","73"
"61",""
"Female","25"
"Male","26"
"62",""
"Female","32"
"Male","39"
"63",""
"Female","32"
"Male","24"
"64",""
"Female","26"
"Male","21"
"65",""
"Female","66"
"Male","53"
"66",""
"Female","32"
"Male","21"
"67",""
"Female","32"
"Male","40"
"68",""
"Female","31"
"Male","34"
"69",""
"Female","14"
"Male","13"
"7",""
"Female","264"
"Male","307"
"70",""
"Female","62"
"Male","49"
"71",""
"Female","15"
"Male","12"
"72",""
"Female","22"
"Male","27"
"73",""
"Female","16"
"Male","18"
"74",""
"Female","15"
"Male","13"
"75",""
"Female","34"
"Male","33"
"76",""
"Female","13"
"Male","16"
"77",""
"Female","9"
"Male","10"
"78",""
"Female","19"
"Male","17"
"79",""
"Female","5"
"Male","6"
"8",""
"Female","266"
"Male","307"
"80",""
"Female","26"
"Male","14"
"81",""
"Female","6"
"Male","5"
"82",""
"Female","5"
"Male","9"
"83",""
"Female","7"
"Male","12"
"84",""
"Female","6"
"Male","5"
"85",""
"Female","31"
"Male","25"
"9",""
"Female","256"
"Male","260"
