"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","22"
"Male","19"
"Brahman - Hill",""
"Female","29314"
"Male","22664"
"Brahman - Tarai",""
"Female","5"
"Male","8"
"Chhantyal/Chhantel",""
"Female","2217"
"Male","1805"
"Chhetri",""
"Female","28353"
"Male","21304"
"Dalit Others",""
"Female","80"
"Male","89"
"Damai/Dholi",""
"Female","7228"
"Male","5336"
"Gaine",""
"Female","101"
"Male","105"
"Ghale",""
"Female","9"
"Male","3"
"Gharti/Bhujel",""
"Female","465"
"Male","367"
"Gurung",""
"Female","969"
"Male","823"
"Hajam/Thakur",""
"Female","6"
"Male","8"
"Halwai",""
"Female","8"
"Male","10"
"Kami",""
"Female","24105"
"Male","18658"
"Kanu",""
"Female","0"
"Male","18"
"Kathabaniyan",""
"Female","6"
"Male","12"
"Kayastha",""
"Female","167"
"Male","129"
"Kumal",""
"Female","879"
"Male","722"
"Limbu",""
"Female","8"
"Male","18"
"Magar",""
"Female","42055"
"Male","32907"
"Majhi",""
"Female","106"
"Male","78"
"Musalman",""
"Female","357"
"Male","369"
"Newar",""
"Female","1532"
"Male","1293"
"Others",""
"Female","271"
"Male","239"
"Rai",""
"Female","33"
"Male","39"
"Sanyasi/Dasnami",""
"Female","677"
"Male","487"
"Sarki",""
"Female","8372"
"Male","6505"
"Sonar",""
"Female","20"
"Male","22"
"Sunuwar",""
"Female","5"
"Male","7"
"Tamang",""
"Female","326"
"Male","325"
"Teli",""
"Female","16"
"Male","30"
"Terai Others",""
"Female","29"
"Male","28"
"Thakali",""
"Female","308"
"Male","261"
"Thakuri",""
"Female","2120"
"Male","1614"
"Tharu",""
"Female","25"
"Male","57"
"Undefined Others",""
"Female","36"
"Male","22"
"Yadav",""
"Female","5"
"Male","14"
