"Population by Single Year of Age","Number"
"0",""
"Female","375"
"Male","384"
"1",""
"Female","340"
"Male","379"
"10",""
"Female","705"
"Male","748"
"11",""
"Female","327"
"Male","356"
"12",""
"Female","636"
"Male","650"
"13",""
"Female","405"
"Male","411"
"14",""
"Female","457"
"Male","468"
"15",""
"Female","478"
"Male","471"
"16",""
"Female","485"
"Male","457"
"17",""
"Female","343"
"Male","373"
"18",""
"Female","435"
"Male","479"
"19",""
"Female","207"
"Male","212"
"2",""
"Female","427"
"Male","474"
"20",""
"Female","559"
"Male","437"
"21",""
"Female","188"
"Male","186"
"22",""
"Female","363"
"Male","345"
"23",""
"Female","238"
"Male","154"
"24",""
"Female","278"
"Male","187"
"25",""
"Female","525"
"Male","460"
"26",""
"Female","216"
"Male","202"
"27",""
"Female","200"
"Male","186"
"28",""
"Female","356"
"Male","298"
"29",""
"Female","102"
"Male","81"
"3",""
"Female","482"
"Male","495"
"30",""
"Female","601"
"Male","509"
"31",""
"Female","91"
"Male","65"
"32",""
"Female","359"
"Male","254"
"33",""
"Female","129"
"Male","111"
"34",""
"Female","124"
"Male","90"
"35",""
"Female","583"
"Male","615"
"36",""
"Female","160"
"Male","134"
"37",""
"Female","100"
"Male","90"
"38",""
"Female","279"
"Male","202"
"39",""
"Female","65"
"Male","70"
"4",""
"Female","489"
"Male","468"
"40",""
"Female","576"
"Male","624"
"41",""
"Female","53"
"Male","56"
"42",""
"Female","182"
"Male","204"
"43",""
"Female","112"
"Male","86"
"44",""
"Female","54"
"Male","63"
"45",""
"Female","459"
"Male","511"
"46",""
"Female","79"
"Male","84"
"47",""
"Female","61"
"Male","69"
"48",""
"Female","196"
"Male","144"
"49",""
"Female","37"
"Male","46"
"5",""
"Female","552"
"Male","576"
"50",""
"Female","372"
"Male","466"
"51",""
"Female","51"
"Male","47"
"52",""
"Female","91"
"Male","126"
"53",""
"Female","67"
"Male","44"
"54",""
"Female","49"
"Male","38"
"55",""
"Female","266"
"Male","317"
"56",""
"Female","61"
"Male","70"
"57",""
"Female","31"
"Male","46"
"58",""
"Female","115"
"Male","96"
"59",""
"Female","45"
"Male","27"
"6",""
"Female","524"
"Male","511"
"60",""
"Female","318"
"Male","357"
"61",""
"Female","18"
"Male","40"
"62",""
"Female","74"
"Male","76"
"63",""
"Female","52"
"Male","33"
"64",""
"Female","34"
"Male","27"
"65",""
"Female","205"
"Male","201"
"66",""
"Female","32"
"Male","25"
"67",""
"Female","21"
"Male","28"
"68",""
"Female","56"
"Male","74"
"69",""
"Female","8"
"Male","19"
"7",""
"Female","495"
"Male","547"
"70",""
"Female","142"
"Male","156"
"71",""
"Female","9"
"Male","19"
"72",""
"Female","32"
"Male","50"
"73",""
"Female","12"
"Male","14"
"74",""
"Female","5"
"Male","13"
"75",""
"Female","54"
"Male","51"
"76",""
"Female","6"
"Male","6"
"77",""
"Female","6"
"Male","11"
"78",""
"Female","14"
"Male","18"
"79",""
"Female","3"
"Male","3"
"8",""
"Female","615"
"Male","669"
"80",""
"Female","35"
"Male","27"
"81",""
"Female","1"
"Male","3"
"82",""
"Female","2"
"Male","4"
"83",""
"Female","4"
"Male","2"
"84",""
"Female","2"
"Male","2"
"85",""
"Female","36"
"Male","26"
"9",""
"Female","385"
"Male","376"
