"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","95"
"Male","97"
"Bangali",""
"Female","91"
"Male","109"
"Bantar/Sardar",""
"Female","51"
"Male","47"
"Baraee",""
"Female","84"
"Male","76"
"Brahman - Hill",""
"Female","46"
"Male","42"
"Brahman - Tarai",""
"Female","84"
"Male","101"
"Byasi/Sauka",""
"Female","19"
"Male","15"
"Chamar/ Harijan/ Ram",""
"Female","957"
"Male","940"
"Chhetri",""
"Female","18"
"Male","12"
"Dalit Others",""
"Female","5"
"Male","6"
"Damai/Dholi",""
"Female","12"
"Male","5"
"Danuwar",""
"Female","79"
"Male","74"
"Dhanuk",""
"Female","621"
"Male","574"
"Dhobi",""
"Female","91"
"Male","89"
"Dhunia",""
"Female","7"
"Male","8"
"Dom",""
"Female","74"
"Male","91"
"Dusadh/ Pasawan/ Pasi",""
"Female","120"
"Male","113"
"Gaderi/Bhedihar",""
"Female","312"
"Male","323"
"Gurung",""
"Female","6"
"Male","10"
"Hajam/Thakur",""
"Female","375"
"Male","335"
"Halwai",""
"Female","329"
"Male","332"
"Kalwar",""
"Female","107"
"Male","111"
"Kami",""
"Female","87"
"Male","105"
"Kathabaniyan",""
"Female","192"
"Male","167"
"Khatwe",""
"Female","1289"
"Male","1218"
"Khawas",""
"Female","14"
"Male","14"
"Koiri/Kushwaha",""
"Female","30"
"Male","29"
"Kumal",""
"Female","141"
"Male","159"
"Kumhar",""
"Female","103"
"Male","104"
"Magar",""
"Female","11"
"Male","7"
"Mali",""
"Female","26"
"Male","38"
"Mallaha",""
"Female","60"
"Male","64"
"Marwadi",""
"Female","13"
"Male","19"
"Meche",""
"Female","88"
"Male","89"
"Musahar",""
"Female","962"
"Male","970"
"Musalman",""
"Female","2297"
"Male","2156"
"Newar",""
"Female","11"
"Male","6"
"Nuniya",""
"Female","215"
"Male","219"
"Others",""
"Female","25"
"Male","10"
"Rajdhob",""
"Female","72"
"Male","64"
"Rajput",""
"Female","23"
"Male","29"
"Sanyasi/Dasnami",""
"Female","10"
"Male","7"
"Sarki",""
"Female","23"
"Male","32"
"Sonar",""
"Female","11"
"Male","15"
"Sudhi",""
"Female","9"
"Male","5"
"Tamang",""
"Female","11"
"Male","12"
"Tatma/Tatwa",""
"Female","1353"
"Male","1287"
"Teli",""
"Female","3632"
"Male","3500"
"Terai Others",""
"Female","93"
"Male","84"
"Thakuri",""
"Female","10"
"Male","9"
"Tharu",""
"Female","1944"
"Male","1798"
"Undefined Others",""
"Female","31"
"Male","29"
"Yadav",""
"Female","5541"
"Male","5564"
