"Population by Single Year of Age","Number"
"0",""
"Female","255"
"Male","258"
"1",""
"Female","204"
"Male","227"
"10",""
"Female","334"
"Male","383"
"11",""
"Female","341"
"Male","335"
"12",""
"Female","377"
"Male","388"
"13",""
"Female","317"
"Male","347"
"14",""
"Female","358"
"Male","327"
"15",""
"Female","332"
"Male","309"
"16",""
"Female","302"
"Male","269"
"17",""
"Female","294"
"Male","272"
"18",""
"Female","308"
"Male","261"
"19",""
"Female","238"
"Male","171"
"2",""
"Female","281"
"Male","282"
"20",""
"Female","247"
"Male","187"
"21",""
"Female","194"
"Male","147"
"22",""
"Female","296"
"Male","166"
"23",""
"Female","208"
"Male","141"
"24",""
"Female","178"
"Male","114"
"25",""
"Female","229"
"Male","127"
"26",""
"Female","175"
"Male","121"
"27",""
"Female","175"
"Male","108"
"28",""
"Female","209"
"Male","129"
"29",""
"Female","113"
"Male","93"
"3",""
"Female","254"
"Male","273"
"30",""
"Female","226"
"Male","158"
"31",""
"Female","111"
"Male","84"
"32",""
"Female","167"
"Male","124"
"33",""
"Female","100"
"Male","97"
"34",""
"Female","104"
"Male","97"
"35",""
"Female","188"
"Male","156"
"36",""
"Female","120"
"Male","97"
"37",""
"Female","101"
"Male","74"
"38",""
"Female","140"
"Male","109"
"39",""
"Female","102"
"Male","74"
"4",""
"Female","285"
"Male","287"
"40",""
"Female","234"
"Male","178"
"41",""
"Female","81"
"Male","91"
"42",""
"Female","131"
"Male","102"
"43",""
"Female","86"
"Male","81"
"44",""
"Female","80"
"Male","90"
"45",""
"Female","160"
"Male","139"
"46",""
"Female","101"
"Male","79"
"47",""
"Female","70"
"Male","81"
"48",""
"Female","82"
"Male","93"
"49",""
"Female","90"
"Male","78"
"5",""
"Female","338"
"Male","346"
"50",""
"Female","165"
"Male","146"
"51",""
"Female","67"
"Male","91"
"52",""
"Female","94"
"Male","102"
"53",""
"Female","61"
"Male","64"
"54",""
"Female","46"
"Male","51"
"55",""
"Female","75"
"Male","84"
"56",""
"Female","75"
"Male","60"
"57",""
"Female","56"
"Male","63"
"58",""
"Female","63"
"Male","76"
"59",""
"Female","55"
"Male","68"
"6",""
"Female","305"
"Male","327"
"60",""
"Female","114"
"Male","101"
"61",""
"Female","61"
"Male","54"
"62",""
"Female","58"
"Male","65"
"63",""
"Female","51"
"Male","52"
"64",""
"Female","34"
"Male","34"
"65",""
"Female","61"
"Male","65"
"66",""
"Female","23"
"Male","44"
"67",""
"Female","37"
"Male","50"
"68",""
"Female","37"
"Male","49"
"69",""
"Female","20"
"Male","26"
"7",""
"Female","374"
"Male","336"
"70",""
"Female","53"
"Male","55"
"71",""
"Female","12"
"Male","28"
"72",""
"Female","29"
"Male","25"
"73",""
"Female","21"
"Male","26"
"74",""
"Female","15"
"Male","24"
"75",""
"Female","31"
"Male","28"
"76",""
"Female","19"
"Male","10"
"77",""
"Female","29"
"Male","19"
"78",""
"Female","30"
"Male","27"
"79",""
"Female","9"
"Male","6"
"8",""
"Female","345"
"Male","379"
"80",""
"Female","29"
"Male","20"
"81",""
"Female","9"
"Male","10"
"82",""
"Female","11"
"Male","7"
"83",""
"Female","8"
"Male","7"
"84",""
"Female","9"
"Male","2"
"85",""
"Female","47"
"Male","32"
"9",""
"Female","348"
"Male","316"
